CAMPUS,CALL_UPDATE,CAMPNAME,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,CNTYNAME,COUNTY,C_APPEAL_DECISION,C_RATING,C_YRS_IR,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE
"209902001"," ","MORAN SCHOOL",79," ","N","N","N","N","N","N","N","N","SHACKELFORD","209"," ","C",.,"MORAN ISD","209902","12","PK","PK - 12","B"
"210901001"," ","CENTER H S",81," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"CENTER ISD","210901","12","09","09 - 12","S"
"210901002"," ","ROUGHRIDER ACADEMY",81,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","SHELBY","210"," ","B",.,"CENTER ISD","210901","12","09","09 - 12","S"
"210901041"," ","CENTER MIDDLE",83," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"CENTER ISD","210901","08","06","06 - 08","M"
"210901101"," ","CENTER EL",78," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","C",.,"CENTER ISD","210901","03","01","01 - 03","E"
"210901102"," ","CENTER INT",80," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"CENTER ISD","210901","05","04","04 - 05","E"
"210901104"," ","F L MOFFETT PRI",78," ","N","N","N","N","Y","N","N","N","SHELBY","210"," ","C",.,"CENTER ISD","210901","KG","EE","EE - KG","E"
"210902001"," ","JOAQUIN H S",84," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"JOAQUIN ISD","210902","12","09","09 - 12","S"
"210902041"," ","JOAQUIN J H SCHOOL",82," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"JOAQUIN ISD","210902","08","06","06 - 08","M"
"210902102"," ","JOAQUIN EL",85," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"JOAQUIN ISD","210902","05","EE","EE - 05","E"
"210903002"," ","SHELBYVILLE SCHOOL",89," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"SHELBYVILLE ISD","210903","12","EE","EE - 12","B"
"210904002"," ","TENAHA SCHOOLS",84," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"TENAHA ISD","210904","12","PK","PK - 12","B"
"210905001"," ","TIMPSON SCHOOL",87," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","B",.,"TIMPSON ISD","210905","12","PK","PK - 12","B"
"210906101"," ","EXCELSIOR EL",72," ","N","N","N","N","N","N","N","N","SHELBY","210"," ","C",.,"EXCELSIOR ISD","210906","08","PK","PK - 08","E"
"211901101"," ","TEXHOMA EL",90," ","N","N","N","N","N","N","N","N","SHERMAN","211"," ","A",.,"TEXHOMA ISD","211901","04","PK","PK - 04","E"
"211902001"," ","STRATFORD H S",89," ","N","N","N","N","N","N","N","N","SHERMAN","211"," ","B",.,"STRATFORD ISD","211902","12","09","09 - 12","S"
"211902041"," ","STRATFORD J H",86," ","N","N","N","N","N","N","N","N","SHERMAN","211"," ","B",.,"STRATFORD ISD","211902","08","05","05 - 08","M"
"211902102"," ","MARY ALLEN EL",70," ","N","N","N","N","N","N","N","N","SHERMAN","211"," ","C",.,"STRATFORD ISD","211902","04","EE","EE - 04","E"
"212801001"," ","CUMBERLAND H S",76," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","C",.,"CUMBERLAND ACADEMY","212801","12","09","09 - 12","S"
"212801041"," ","CUMBERLAND ACADEMY MIDDLE",78," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","C",.,"CUMBERLAND ACADEMY","212801","08","06","06 - 08","M"
"212801101"," ","CUMBERLAND ACADEMY",71," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","C",.,"CUMBERLAND ACADEMY","212801","05","KG","KG - 05","E"
"212801102"," ","THE LEADERSHIP ACADEMY",72," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","C",.,"CUMBERLAND ACADEMY","212801","07","KG","KG - 07","E"
"212804001"," ","UT TYLER UNIVERSITY ACADEMY AT TYL",85," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","B",.,"UT TYLER UNIVERSITY ACADEMY","212804","12","KG","KG - 12","B"
"212804102"," ","UT TYLER UNIVERSITY ACADEMY AT LON",94," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","A",.,"UT TYLER UNIVERSITY ACADEMY","212804","12","01","01 - 12","B"
"212804103"," ","UT TYLER UNIVERSITY ACADEMY AT PAL",94," ","N","N","Y","N","N","N","N","N","SMITH","212"," ","A",.,"UT TYLER UNIVERSITY ACADEMY","212804","12","03","03 - 12","B"
"212901001"," ","ARP H S",84," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"ARP ISD","212901","12","09","09 - 12","S"
"212901041"," ","ARP J H",83," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"ARP ISD","212901","08","06","06 - 08","M"
"212901101"," ","ARP EL",73," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"ARP ISD","212901","05","PK","PK - 05","E"
"212902001"," ","BULLARD H S",91," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"BULLARD ISD","212902","12","09","09 - 12","S"
"212902041"," ","BULLARD MS",92," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"BULLARD ISD","212902","08","07","07 - 08","M"
"212902101"," ","BULLARD EL",81," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"BULLARD ISD","212902","04","03","03 - 04","E"
"212902102"," ","BULLARD INT",88," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"BULLARD ISD","212902","06","05","05 - 06","M"
"212902103"," ","BULLARD EARLY CHILDHOOD",81," ","N","N","N","N","Y","N","N","N","SMITH","212"," ","B",.,"BULLARD ISD","212902","KG","EE","EE - KG","E"
"212902104"," ","BULLARD PRI",81," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"BULLARD ISD","212902","02","KG","KG - 02","E"
"212903001"," ","LINDALE H S",92," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"LINDALE ISD","212903","12","09","09 - 12","S"
"212903041"," ","LINDALE JUNIOR HIGH",96," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"LINDALE ISD","212903","08","07","07 - 08","M"
"212903101"," ","COLLEGE STREET EL",89," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"LINDALE ISD","212903","03","01","01 - 03","E"
"212903102"," ","VELMA PENNY EL",90," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"LINDALE ISD","212903","03","01","01 - 03","E"
"212903103"," ","E J MOSS INT",87," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"LINDALE ISD","212903","06","04","04 - 06","E"
"212903104"," ","EARLY CHILDHOOD CENTER",90," ","N","N","N","N","Y","N","N","N","SMITH","212"," ","A",.,"LINDALE ISD","212903","KG","EE","EE - KG","E"
"212904002"," ","TROUP H S",95," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"TROUP ISD","212904","12","09","09 - 12","S"
"212904041"," ","TROUP MIDDLE",84," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TROUP ISD","212904","08","06","06 - 08","M"
"212904102"," ","TROUP EL",85," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TROUP ISD","212904","05","PK","PK - 05","E"
"212905001"," ","ROBERT E LEE H S",85," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","12","09","09 - 12","S"
"212905003"," ","JOHN TYLER H S",79," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","12","09","09 - 12","S"
"212905006"," ","TYLER ISD EARLY COLLEGE H S",97," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"TYLER ISD","212905","12","09","09 - 12","S"
"212905010"," ","ALVIN V ANDERSON RISE ACADEMY",63,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","SMITH","212"," ","D",.,"TYLER ISD","212905","12","09","09 - 12","S"
"212905041"," ","BOULTER MIDDLE",62," ","N","N","N","N","N","N","N","N","SMITH","212"," ","D",.,"TYLER ISD","212905","08","06","06 - 08","M"
"212905043"," ","HOGG MIDDLE",59," ","N","N","N","N","N","N","N","N","SMITH","212"," ","F",1,"TYLER ISD","212905","08","06","06 - 08","M"
"212905044"," ","HUBBARD MIDDLE",76," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","08","06","06 - 08","M"
"212905045"," ","MOORE MST MAGNET SCHOOL",84," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","08","06","06 - 08","M"
"212905049"," ","THREE LAKES MIDDLE",78," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","08","06","06 - 08","M"
"212905101"," ","T J AUSTIN EL",66," ","N","N","N","N","N","N","N","N","SMITH","212"," ","D",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905102"," ","BELL EL",89," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","KG","KG - 05","E"
"212905103"," ","BIRDWELL EL",87," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","PK","PK - 05","E"
"212905104"," ","BONNER EL",88," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","PK","PK - 05","E"
"212905106"," ","CLARKSTON EL",69," ","N","N","N","N","N","N","N","N","SMITH","212"," ","D",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905107"," ","DIXIE EL",85," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905108"," ","DOUGLAS EL",83," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","PK","PK - 05","E"
"212905109"," ","OWENS EL",83," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","PK","PK - 05","E"
"212905110"," ","CALDWELL ARTS ACADEMY",82," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","06","KG","KG - 06","E"
"212905111"," ","GRIFFIN EL",76," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","05","PK","PK - 05","E"
"212905112"," ","JONES EL",68," ","N","N","N","N","N","N","N","N","SMITH","212"," ","D",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905114"," ","ORR EL",72," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","05","KG","KG - 05","E"
"212905115"," ","PEETE EL",74," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","05","KG","KG - 05","E"
"212905116"," ","RAMEY EL",78," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905117"," ","RICE EL",74," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905119"," ","WOODS EL",81," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","05","EE","EE - 05","E"
"212905125"," ","DR BRYAN C JACK EL",90," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"TYLER ISD","212905","05","KG","KG - 05","E"
"212905130"," ","ST LOUIS EARLY CHILDHOOD CENTER",85," ","N","N","N","N","Y","N","N","N","SMITH","212"," ","B",.,"TYLER ISD","212905","PK","EE","EE - PK","E"
"212906001"," ","WHITEHOUSE H S",90," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"WHITEHOUSE ISD","212906","12","09","09 - 12","S"
"212906041"," ","WHITEHOUSE J H",94," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"WHITEHOUSE ISD","212906","08","06","06 - 08","M"
"212906042"," ","J W HOLLOWAY SIXTH GRADE SCHOOL",83," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"WHITEHOUSE ISD","212906","06","06","06 - 06","M"
"212906111"," ","GUS WINSTON CAIN EL",96," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"WHITEHOUSE ISD","212906","05","EE","EE - 05","E"
"212906112"," ","MOZELLE BROWN EL",88," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"WHITEHOUSE ISD","212906","05","EE","EE - 05","E"
"212906113"," ","H L HIGGINS EL",94," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"WHITEHOUSE ISD","212906","05","PK","PK - 05","E"
"212906114"," ","STANTON-SMITH EL",96," ","N","N","N","N","N","N","N","N","SMITH","212"," ","A",.,"WHITEHOUSE ISD","212906","05","EE","EE - 05","E"
"212909001"," ","CHAPEL HILL H S",82," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"CHAPEL HILL ISD","212909","12","09","09 - 12","S"
"212909042"," ","CHAPEL HILL MIDDLE",75," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"CHAPEL HILL ISD","212909","08","06","06 - 08","M"
"212909101"," ","WISE EL FINE ARTS MAGNET",78," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"CHAPEL HILL ISD","212909","05","EE","EE - 05","E"
"212909102"," ","JACKSON EL",77," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"CHAPEL HILL ISD","212909","05","PK","PK - 05","E"
"212909103"," ","W L KISSAM EL",68," ","N","N","N","N","N","N","N","N","SMITH","212"," ","D",.,"CHAPEL HILL ISD","212909","05","EE","EE - 05","E"
"212910001"," ","WINONA H S",76," ","N","N","N","N","N","N","N","N","SMITH","212"," ","C",.,"WINONA ISD","212910","12","09","09 - 12","S"
"212910041"," ","WINONA MIDDLE",51," ","N","N","N","N","N","N","N","N","SMITH","212"," ","F",1,"WINONA ISD","212910","08","06","06 - 08","M"
"212910101"," ","WINONA EL",85," ","N","N","N","N","N","N","N","N","SMITH","212"," ","B",.,"WINONA ISD","212910","05","EE","EE - 05","E"
"213801001"," ","BRAZOS RIVER CHARTER SCHOOL",70,"AEC OF CHOICE","Y","Y","Y","N","N","N","N","N","SOMERVELL","213"," ","C",.,"BRAZOS RIVER CHARTER SCHOOL","213801","12","KG","KG - 12","B"
"213901001"," ","GLEN ROSE H S",92," ","N","N","N","N","N","N","N","N","SOMERVELL","213"," ","A",.,"GLEN ROSE ISD","213901","12","09","09 - 12","S"
"213901041"," ","GLEN ROSE J H",82," ","N","N","N","N","N","N","N","N","SOMERVELL","213"," ","B",.,"GLEN ROSE ISD","213901","08","06","06 - 08","M"
"213901101"," ","GLEN ROSE EL",91," ","N","N","N","N","N","N","N","N","SOMERVELL","213"," ","A",.,"GLEN ROSE ISD","213901","02","EE","EE - 02","E"
"213901102"," ","GLEN ROSE INT",91," ","N","N","N","N","N","N","N","N","SOMERVELL","213"," ","A",.,"GLEN ROSE ISD","213901","05","03","03 - 05","E"
"214901001"," ","RIO GRANDE CITY H S",81," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","12","09","09 - 12","S"
"214901003"," ","RIO GRANDE CITY CISD GRULLA H S",82," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","12","09","09 - 12","S"
"214901005"," ","PREPARATORY FOR EARLY COLLEGE H S",94," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"RIO GRANDE CITY CISD","214901","12","09","09 - 12","S"
"214901041"," ","GRULLA MIDDLE",78," ","N","N","N","N","N","N","N","N","STARR","214"," ","C",.,"RIO GRANDE CITY CISD","214901","08","06","06 - 08","M"
"214901042"," ","RINGGOLD MIDDLE",75," ","N","N","N","N","N","N","N","N","STARR","214"," ","C",.,"RIO GRANDE CITY CISD","214901","08","06","06 - 08","M"
"214901044"," ","VETERANS MIDDLE",79," ","N","N","N","N","N","N","N","N","STARR","214"," ","C",.,"RIO GRANDE CITY CISD","214901","08","06","06 - 08","M"
"214901102"," ","GRULLA EL",57," ","N","N","N","N","N","N","N","N","STARR","214"," ","F",1,"RIO GRANDE CITY CISD","214901","05","EE","EE - 05","E"
"214901103"," ","LA UNION EL",82," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","PK","PK - 05","E"
"214901104"," ","ALBERTO AND CELIA BARRERA EL",81," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","EE","EE - 05","E"
"214901105"," ","JOHN & OLIVE HINOJOSA EL",93," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"RIO GRANDE CITY CISD","214901","05","EE","EE - 05","E"
"214901107"," ","RINGGOLD EL",86," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","PK","PK - 05","E"
"214901108"," ","ROQUE GUERRA JR EL",83," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","PK","PK - 05","E"
"214901110"," ","ALTO BONITO EL",87," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","PK","PK - 05","E"
"214901111"," ","GENERAL RICARDO SANCHEZ EL",87," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","PK","PK - 05","E"
"214901112"," ","DR MARIO E RAMIREZ EL",80," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"RIO GRANDE CITY CISD","214901","05","EE","EE - 05","E"
"214902001"," ","SAN ISIDRO H S",91," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"SAN ISIDRO ISD","214902","12","09","09 - 12","S"
"214902101"," ","SAN ISIDRO EL",67," ","N","N","N","N","N","N","N","N","STARR","214"," ","D",.,"SAN ISIDRO ISD","214902","08","PK","PK - 08","E"
"214903001"," ","ROMA H S",82," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"ROMA ISD","214903","12","09","09 - 12","S"
"214903003"," ","INSTRUCTIONAL & GUIDANCE CENTER",.," ","N","N","N","Y","N","N","N","N","STARR","214"," ","Not Rated",.,"ROMA ISD","214903","12","06","06 - 12","B"
"214903041"," ","ROMA MIDDLE",84," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"ROMA ISD","214903","08","06","06 - 08","M"
"214903042"," ","RAMIRO BARRERA MIDDLE",79," ","N","N","N","N","N","N","N","N","STARR","214"," ","C",.,"ROMA ISD","214903","08","06","06 - 08","M"
"214903103"," ","FLORENCE J SCOTT EL",97," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"ROMA ISD","214903","05","PK","PK - 05","E"
"214903105"," ","RT BARRERA EL",96," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"ROMA ISD","214903","05","PK","PK - 05","E"
"214903106"," ","EMMA VERA EL",94," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"ROMA ISD","214903","05","PK","PK - 05","E"
"214903108"," ","ROEL A & CELIA R SAENZ EL",95," ","N","N","N","N","N","N","N","N","STARR","214"," ","A",.,"ROMA ISD","214903","05","PK","PK - 05","E"
"214903109"," ","VETERANS MEMORIAL EL",85," ","N","N","N","N","N","N","N","N","STARR","214"," ","B",.,"ROMA ISD","214903","05","PK","PK - 05","E"
"214903110"," ","DELIA GONZALEZ GARCIA EL",94," ","N","N","N","N","N","N","Y","N","STARR","214"," ","A",.,"ROMA ISD","214903","05","PK","PK - 05","E"
"215901001"," ","BRECKENRIDGE H S",79," ","N","N","N","N","N","N","N","N","STEPHENS","215"," ","C",.,"BRECKENRIDGE ISD","215901","12","09","09 - 12","S"
"215901041"," ","BRECKENRIDGE J H",67," ","N","N","N","N","N","N","N","N","STEPHENS","215"," ","D",.,"BRECKENRIDGE ISD","215901","08","07","07 - 08","M"
"215901101"," ","EAST EL",55," ","N","N","N","N","N","N","N","N","STEPHENS","215"," ","F",1,"BRECKENRIDGE ISD","215901","01","EE","EE - 01","E"
"215901102"," ","NORTH EL",55," ","N","N","N","N","N","N","N","N","STEPHENS","215"," ","F",1,"BRECKENRIDGE ISD","215901","03","02","02 - 03","E"
"215901103"," ","SOUTH EL",66," ","N","N","N","N","N","N","N","N","STEPHENS","215"," ","D",.,"BRECKENRIDGE ISD","215901","06","04","04 - 06","E"
"216901001"," ","STERLING CITY SCHOOL",87," ","N","N","N","N","N","N","N","N","STERLING","216"," ","B",.,"STERLING CITY ISD","216901","12","KG","KG - 12","B"
"216901002"," ","FAIRVIEW ACCELERATED",.," ","N","N","N","N","N","N","N","N","STERLING","216"," ","Not Rated",.,"STERLING CITY ISD","216901","12","10","10 - 12","S"
"216901180"," ","WALL SPECIAL PROGRAMS",.," ","N","N","N","N","N","N","N","N","STERLING","216"," ","Not Rated",.,"STERLING CITY ISD","216901","07","04","04 - 07","M"
"217901001"," ","ASPERMONT H S",88," ","N","N","N","N","N","N","N","N","STONEWALL","217"," ","B",.,"ASPERMONT ISD","217901","12","06","06 - 12","B"
"217901101"," ","ASPERMONT EL",71," ","N","N","N","N","N","N","N","N","STONEWALL","217"," ","C",.,"ASPERMONT ISD","217901","05","EE","EE - 05","E"
"218901001"," ","SONORA H S",87," ","N","N","N","N","N","N","N","N","SUTTON","218"," ","B",.,"SONORA ISD","218901","12","09","09 - 12","S"
"218901041"," ","SONORA J H",88," ","N","N","N","N","N","N","N","N","SUTTON","218"," ","B",.,"SONORA ISD","218901","08","06","06 - 08","M"
"218901103"," ","SONORA EL",81," ","N","N","N","N","N","N","N","N","SUTTON","218"," ","B",.,"SONORA ISD","218901","05","PK","PK - 05","E"
"219901001"," ","HAPPY H S",97," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","A",.,"HAPPY ISD","219901","12","07","07 - 12","S"
"219901101"," ","HAPPY EL",75," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","C",.,"HAPPY ISD","219901","06","PK","PK - 06","E"
"219903001"," ","TULIA H S",71," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","C",.,"TULIA ISD","219903","12","09","09 - 12","S"
"219903041"," ","TULIA J H",82," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","B",.,"TULIA ISD","219903","08","06","06 - 08","M"
"219903101"," ","TULIA HIGHLAND EL",73," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","C",.,"TULIA ISD","219903","02","EE","EE - 02","E"
"219903102"," ","W V SWINBURN EL",73," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","C",.,"TULIA ISD","219903","05","03","03 - 05","E"
"219905001"," ","KRESS H S",88," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","B",.,"KRESS ISD","219905","12","07","07 - 12","S"
"219905101"," ","KRESS EL",66," ","N","N","N","N","N","N","N","N","SWISHER","219"," ","D",.,"KRESS ISD","219905","06","PK","PK - 06","E"
"220801001"," ","TREETOPS SCHOOL INTERNATIONAL",81," ","N","N","Y","N","N","N","N","N","TARRANT","220"," ","B",.,"TREETOPS SCHOOL INTERNATIONAL","220801","12","KG","KG - 12","B"
"220802040"," ","ARLINGTON CLASSICS ACADEMY - MIDDL",90," ","N","N","Y","N","N","N","N","N","TARRANT","220"," ","A",.,"ARLINGTON CLASSICS ACADEMY","220802","09","06","06 - 09","M"
"220802101"," ","ARLINGTON CLASSICS ACADEMY - ARKAN",.," ","N","N","Y","N","N","N","N","N","TARRANT","220"," ","Not Rated",.,"ARLINGTON CLASSICS ACADEMY","220802","02","KG","KG - 02","E"
"220802102"," ","ARLINGTON CLASSICS ACADEMY -INTERM",91," ","N","N","Y","N","N","N","N","N","TARRANT","220"," ","A",.,"ARLINGTON CLASSICS ACADEMY","220802","05","03","03 - 05","E"
"220809001"," ","FORT WORTH ACADEMY OF FINE ARTS",96," ","N","N","Y","N","N","N","N","N","TARRANT","220"," ","A",.,"FORT WORTH ACADEMY OF FINE ARTS","220809","12","07","07 - 12","S"
