CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"188901139",9,2.4,51,13.4,41,10.8,0,0
"188901140",14,2.5,77,14,60,10.9,0,0
"188901141",8,1.5,35,6.7,70,13.4,0,0
"188901142",18,4.5,25,6.2,34,8.5,0,0
"188901143",105,15.7,22,3.3,74,11.1,0,0
"188901170",6,1.8,19,5.8,37,11.3,0,0
"188902001",5,1.3,36,9.3,44,11.3,379,97.7
"188902042",11,3.3,20,6,35,10.4,0,0
"188902101",9,1.9,11,2.3,66,13.9,0,0
"188902103",0,0,0,0,11,8,0,0
"188903001",4,1.9,12,5.7,27,12.7,183,86.3
"188903041",34,14.9,9,3.9,32,14,102,44.7
"188903101",25,5.9,2,0.5,46,10.9,0,0
"188904001",3,0.6,56,12,40,8.6,401,86.2
"188904041",5,1.1,36,7.6,67,14.2,0,0
"188904101",4,0.8,32,6.7,65,13.6,0,0
"189901001",62,18.3,5,1.5,27,8,66,19.5
"189902001",159,37.7,41,9.7,36,8.5,343,81.3
"189902041",126,46.5,32,11.8,11,4.1,0,0
"189902101",344,69.5,55,11.1,24,4.8,0,0
"190903001",15,3.3,49,10.7,55,12,439,95.4
"190903041",16,4.3,44,11.9,51,13.7,0,0
"190903051",38,9.3,31,7.6,64,15.6,0,0
"190903101",38,8,13,2.7,55,11.6,0,0
"191901001",6,0.5,54,4.7,128,11.1,951,82.8
"191901002",24,1.4,77,4.6,132,7.9,1187,70.7
"191901003",1,2,0,0,11,21.6,0,0
"191901004",0,0,0,0,0,0,45,60
"191901041",8,1.3,37,6,75,12.2,170,27.6
"191901043",11,1.2,41,4.4,85,9.2,258,28
"191901101",13,3.5,3,0.8,47,12.6,0,0
"191901104",5,1.6,3,1,51,16.3,0,0
"191901105",17,3.5,2,0.4,74,15.1,0,0
"191901106",7,1.5,12,2.6,48,10.6,0,0
"191901107",6,1.3,6,1.3,38,8.2,0,0
"191901108",9,1.2,9,1.2,120,15.7,0,0
"191901110",5,1.3,26,6.5,46,11.6,0,0
"191901111",6,0.9,26,4,93,14.4,0,0
"191901112",26,4.7,10,1.8,42,7.7,0,0
"191901113",23,4,14,2.4,56,9.8,0,0
"191901114",15,2.4,21,3.4,70,11.4,0,0
"192901001",20,8.4,5,2.1,13,5.5,202,84.9
"192901041",22,11.2,5,2.5,19,9.6,0,0
"192901101",74,17,20,4.6,31,7.1,0,0
"193801001",5,4,1,0.8,37,29.4,60,47.6
"193801101",3,3,0,0,65,64.4,21,20.8
"193902001",13,4.5,18,6.2,37,12.8,76,26.3
"194902001",3,1.8,11,6.6,22,13.3,94,56.6
"194902101",8,4.6,10,5.8,19,11,0,0
"194903001",3,1.4,26,11.9,21,9.6,211,96.3
"194903102",5,3.1,25,15.7,20,12.6,0,0
"194903103",29,8.5,20,5.9,33,9.7,0,0
"194904002",20,7.9,29,11.5,30,11.9,146,57.7
"194904103",33,11.8,15,5.4,34,12.1,0,0
"194905001",0,0,16,9.5,28,16.7,164,97.6
"194905041",1,1,10,9.6,11,10.6,0,0
"194905101",1,0.4,15,5.6,24,8.9,0,0
"195901001",48,6.9,47,6.8,67,9.6,663,95.3
"195901042",55,9.3,34,5.7,59,9.9,370,62.3
"195901101",69,21.4,0,0,26,8,0,0
"195901106",119,17.7,22,3.3,77,11.5,0,0
"195901109",67,13.1,16,3.1,48,9.4,0,0
"195902001",15,8.1,1,0.5,19,10.2,64,34.4
"196901001",2,3,10,15.2,13,19.7,12,18.2
"196901102",1,1.4,2,2.7,11,14.9,0,0
"196902001",0,0,36,18.9,28,14.7,172,90.5
"196902102",0,0,25,10,30,12,0,0
"196903001",5,2.4,6,2.9,19,9,108,51.4
"196903042",3,3.3,6,6.6,10,11,26,28.6
"196903103",24,6.3,5,1.3,38,10,0,0
"197902001",1,0.5,20,9.1,16,7.3,72,32.9
"198901001",1,0.8,22,16.5,12,9,132,99.2
"198901041",5,4.6,5,4.6,14,13,0,0
"198901101",11,4.5,2,0.8,23,9.3,0,0
"198902101",1,0.6,7,4.2,23,13.9,77,46.4
"198903001",10,2.9,48,14.1,41,12.1,332,97.6
"198903041",7,1.8,31,7.8,50,12.6,27,6.8
"198903101",15,2.9,8,1.6,52,10.2,0,0
"198905002",23,10,11,4.8,37,16,222,96.1
"198905042",23,18.7,5,4.1,26,21.1,0,0
"198905104",98,21.1,7,1.5,77,16.6,0,0
"198906001",14,6.1,51,22.1,22,9.5,107,46.3
"198906101",74,19.4,68,17.8,35,9.2,0,0
"199901001",44,1.6,274,10.2,232,8.6,1912,71.2
"199901002",1,2,0,0,1,2,11,22
"199901004",117,4.7,211,8.5,213,8.6,1897,76.7
"199901042",19,2.3,105,12.7,70,8.5,301,36.5
"199901043",91,9.1,111,11.1,77,7.7,365,36.6
"199901044",27,3,90,10,81,9,370,41.3
"199901101",23,4,28,4.9,66,11.6,0,0
"199901102",146,25.3,25,4.3,55,9.5,0,0
"199901103",122,21.7,24,4.3,54,9.6,0,0
"199901105",46,7.1,35,5.4,76,11.7,0,0
"199901106",5,1,28,5.5,35,6.8,0,0
"199901107",7,1.4,34,7,76,15.7,0,0
"199901108",45,8.1,43,7.7,68,12.2,0,0
"199901109",252,40.4,31,5,73,11.7,0,0
"199901110",7,1.3,34,6.3,53,9.7,0,0
"199901111",135,18.9,43,6,66,9.3,0,0
"199901112",17,1.9,43,4.9,115,13.1,0,0
"199901113",34,4.6,24,3.3,70,9.5,0,0
"199901114",24,3.6,54,8.1,97,14.6,0,0
"199901115",25,5,39,7.8,38,7.6,0,0
"199902002",88,5,155,8.8,150,8.6,1431,81.7
"199902041",62,6.7,113,12.1,114,12.2,229,24.6
"199902042",48,9.8,49,10,52,10.6,0,0
"199902043",50,9.1,71,12.9,69,12.6,0,0
"199902102",116,20.2,28,4.9,49,8.6,0,0
"199902104",57,10.8,34,6.4,60,11.3,0,0
"199902105",91,16.1,33,5.9,67,11.9,0,0
"199902106",117,15.2,52,6.8,77,10,0,0
"200901001",1,0.4,27,10.5,24,9.3,240,93.4
"200901003",0,0,0,0,0,0,1,100
"200901041",4,1.8,19,8.5,15,6.7,0,0
"200901101",9,2.1,12,2.8,49,11.6,0,0
"200902001",7,3.6,11,5.6,11,5.6,134,68
"200902101",29,12.2,12,5,16,6.7,0,0
"200904001",4,2.3,25,14.3,20,11.4,167,95.4
"200904041",8,6.6,15,12.3,15,12.3,20,16.4
"200904101",7,2.7,21,8.1,28,10.8,0,0
"200906101",3,2.9,8,7.8,8,7.8,20,19.6
"200906103",0,0,0,0,1,100,1,100
"201902001",45,4.9,67,7.3,87,9.5,892,97.8
"201902041",78,9.4,47,5.7,88,10.6,0,0
"201902107",85,22.7,0,0,32,8.5,0,0
"201902108",91,17.6,38,7.4,68,13.2,0,0
"201902109",162,20.7,38,4.8,79,10.1,0,0
"201903001",22,13.4,16,9.8,20,12.2,59,36
"201904001",5,9.3,2,3.7,8,14.8,38,70.4
"201904041",14,20.6,0,0,3,4.4,14,20.6
"201904101",40,31,0,0,13,10.1,0,0
"201907001",7,3.2,29,13.4,23,10.6,143,65.9
"201907101",10,5.1,11,5.6,24,12.2,0,0
"201908001",0,0,39,16.7,20,8.5,131,56
"201908101",7,2.6,25,9.4,38,14.3,0,0
"201910002",20,4.2,52,11,38,8.1,472,100
"201910041",35,9.5,45,12.2,24,6.5,0,0
"201910102",62,19.8,33,10.5,21,6.7,0,0
"201910104",75,20.9,6,1.7,40,11.2,0,0
"201913001",118,19.1,31,5,55,8.9,179,29
"201914001",16,4.6,10,2.9,33,9.5,322,92.8
"201914004",0,0,0,0,0,0,0,0
"201914041",28,10.3,14,5.1,30,11,0,0
"201914104",38,16.8,24,10.6,29,12.8,0,0
"201914105",49,20.3,8,3.3,27,11.2,0,0
"202903001",3,1.2,30,11.9,28,11.1,198,78.3
"202903041",8,2.9,18,6.5,35,12.6,15,5.4
"202903101",9,2.5,7,1.9,33,9,0,0
"202905002",2,0.6,43,13.8,30,9.6,158,50.8
"202905102",1,0.3,6,2,34,11.4,0,0
"203901002",23,6.2,16,4.3,67,18.1,366,98.9
"203901102",58,15.1,12,3.1,37,9.6,0,0
"203902001",6,2.8,27,12.5,25,11.6,107,49.5
"203902101",13,7.2,12,6.7,25,13.9,0,0
"204901001",3,0.7,19,4.3,56,12.8,422,96.1
"204901041",2,0.5,31,8.5,50,13.7,54,14.8
"204901102",4,1,8,2,48,11.7,0,0
"204901103",5,1.4,40,11.4,42,12,0,0
"204904001",52,9.3,24,4.3,49,8.7,559,99.5
"204904041",70,15.5,20,4.4,40,8.8,74,16.4
"204904101",98,17.6,28,5,40,7.2,0,0
"204904102",102,22.4,42,9.2,43,9.5,0,0
"205901001",23,4.9,27,5.8,41,8.7,394,84
"205901041",25,7.9,7,2.2,31,9.7,0,0
"205901101",45,15.1,8,2.7,21,7,0,0
"205901102",23,9.8,16,6.8,25,10.6,0,0
"205901104",22,9.5,11,4.7,22,9.5,0,0
"205902001",16,1.2,73,5.4,104,7.7,769,56.9
"205902041",37,3.5,102,9.6,115,10.9,11,1
"205902101",19,3.6,13,2.5,67,12.8,0,0
"205902102",43,6.5,38,5.7,52,7.8,0,0
"205902103",25,4.7,34,6.4,43,8.1,0,0
"205902104",40,7.7,12,2.3,40,7.7,0,0
"205903001",13,2.1,21,3.4,50,8.2,587,96.4
"205903042",23,6.5,12,3.4,37,10.5,0,0
"205903102",51,13.3,0,0,44,11.5,0,0
"205903103",26,7.9,10,3,23,6.9,0,0
"205903104",59,12.3,11,2.3,38,7.9,0,0
"205904001",5,1.1,16,3.6,49,11.1,366,83.2
"205904041",5,1.3,27,6.9,46,11.7,123,31.4
"205904101",12,2.8,15,3.5,34,7.8,0,0
"205904102",9,2.5,11,3.1,33,9.2,0,0
"205905001",6,2.1,23,8.1,24,8.5,254,89.4
"205905041",5,2.3,23,10.6,21,9.7,12,5.5
"205905101",4,2.3,18,10.3,11,6.3,0,0
"205905103",8,3.6,6,2.7,16,7.1,0,0
"205906001",4,0.7,56,9.4,83,13.9,510,85.4
"205906002",0,0,0,0,3,30,0,0
"205906041",5,1,51,10.1,74,14.7,0,0
"205906103",6,1.1,6,1.1,52,9.4,0,0
"205906105",5,1.1,25,5.3,61,13,0,0
"205907001",4,1.4,18,6.5,38,13.7,249,89.9
"205907041",10,4.3,10,4.3,16,6.9,9,3.9
"205907101",10,1.9,19,3.6,60,11.2,0,0
"206901001",13,6.3,22,10.7,23,11.2,188,91.3
"206901041",26,12.2,30,14.1,25,11.7,11,5.2
"206901101",94,27.6,7,2.1,39,11.4,0,0
"206902001",3,2.4,4,3.3,22,17.9,58,47.2
"206903001",0,0,2,1.8,12,10.5,47,41.2
"207901001",12,7.8,11,7.1,13,8.4,152,98.7
"207901041",6,3.7,9,5.5,7,4.3,26,15.9
"207901101",27,13.7,5,2.5,12,6.1,0,0
"208901001",14,5.7,20,8.2,16,6.6,86,35.2
"208902001",50,7,48,6.7,53,7.4,715,100
"208902041",52,8.8,37,6.3,70,11.9,390,66.3
"208902109",141,14.9,32,3.4,123,13,0,0
"208902110",42,10.3,31,7.6,45,11.1,0,0
"208903001",8,3,7,2.6,21,7.9,122,45.7
"209901001",3,1.4,5,2.3,17,7.7,158,71.5
"209901101",7,2.6,8,2.9,30,10.9,0,0
"209902001",0,0,1,0.9,16,14.5,64,58.2
"210901001",82,12.8,46,7.2,73,11.4,603,94.4
"210901002",9,16.7,0,0,13,24.1,5,9.3
"210901041",157,26.9,32,5.5,72,12.3,95,16.3
"210901101",205,37.3,5,0.9,57,10.4,0,0
"210901102",150,40.4,11,3,55,14.8,0,0
"210901104",179,42.1,0,0,27,6.4,0,0
"210902001",5,2.6,11,5.7,25,13,192,99.5
"210902041",9,5.2,11,6.4,25,14.5,24,14
"210902102",30,9.9,6,2,70,23.1,0,0
"210903002",41,5.2,27,3.5,81,10.4,251,32.1
"210904002",110,20.3,17,3.1,81,14.9,187,34.5
"210905001",22,3.2,15,2.2,80,11.8,227,33.5
"210906101",4,4.5,1,1.1,22,24.7,7,7.9
"211901101",46,41.4,0,0,13,11.7,0,0
"211902001",14,9.1,5,3.2,13,8.4,142,92.2
"211902041",35,18.9,7,3.8,20,10.8,0,0
"211902102",57,23.9,1,0.4,11,4.6,0,0
"212801001",26,3.8,0,0,61,8.8,628,90.6
"212801041",45,9.8,0,0,47,10.3,0,0
"212801101",52,8.6,0,0,33,5.5,0,0
"212801102",0,0,0,0,5,2.6,0,0
"212804001",9,2.9,34,10.9,27,8.6,111,35.5
"212804102",0,0,30,11.5,17,6.5,101,38.8
"212804103",1,0.6,15,9.1,5,3,69,41.8
"212901001",2,0.8,32,12.9,22,8.8,242,97.2
"212901041",7,3.6,22,11.3,20,10.3,0,0
"212901101",16,3.8,14,3.3,36,8.5,0,0
"212902001",10,1.2,72,8.9,88,10.9,791,97.9
"212902041",8,2.1,24,6.2,42,10.9,0,0
"212902101",14,3.5,21,5.3,38,9.6,0,0
"212902102",16,4.1,23,5.9,46,11.9,0,0
"212902103",12,4.6,0,0,26,10,0,0
"212902104",5,1.5,6,1.7,34,9.9,0,0
"212903001",27,2.4,134,11.7,96,8.4,1081,94.6
"212903041",20,3.1,84,13.1,66,10.3,105,16.4
"212903101",19,4.3,18,4.1,50,11.3,0,0
"212903102",23,4.9,17,3.6,55,11.8,0,0
"212903103",46,4.7,101,10.4,121,12.5,0,0
"212903104",21,4.7,0,0,33,7.4,0,0
"212904002",11,3.4,24,7.3,19,5.8,314,95.7
"212904041",9,3.6,17,6.7,18,7.1,0,0
"212904102",28,5.4,34,6.5,41,7.9,0,0
"212905001",105,4.7,392,17.5,180,8,2021,90.2
"212905003",417,19.9,141,6.7,162,7.7,2021,96.6
"212905006",25,6.6,90,23.6,1,0.3,310,81.4
"212905010",16,15,2,1.9,3,2.8,53,49.5
"212905041",252,26.3,64,6.7,59,6.2,296,30.9
"212905043",106,29,26,7.1,24,6.6,75,20.5
"212905044",32,4.4,129,17.9,49,6.8,223,30.9
"212905045",317,28,204,18,65,5.7,367,32.4
"212905049",58,6.5,133,14.9,73,8.2,271,30.3
"212905101",224,53.3,15,3.6,45,10.7,0,0
"212905102",95,24.2,23,5.9,61,15.6,0,0
"212905103",336,61.5,33,6,43,7.9,0,0
"212905104",250,56.7,12,2.7,46,10.4,0,0
"212905106",37,9.3,16,4,54,13.6,0,0
"212905107",176,29,19,3.1,64,10.6,0,0
"212905108",349,60.7,13,2.3,36,6.3,0,0
"212905109",13,2,56,8.5,50,7.6,0,0
"212905110",21,4.6,75,16.4,12,2.6,0,0
"212905111",298,43.1,19,2.7,40,5.8,0,0
"212905112",41,12.1,3,0.9,39,11.5,0,0
"212905114",278,40,31,4.5,33,4.7,0,0
"212905115",119,32.8,5,1.4,42,11.6,0,0
"212905116",174,32.2,17,3.1,41,7.6,0,0
"212905117",28,4.3,51,7.8,85,13,0,0
"212905119",21,3.2,66,10,70,10.6,0,0
"212905125",36,5.4,65,9.7,55,8.2,0,0
"212905130",19,19,0,0,8,8,0,0
"212906001",24,1.7,155,10.9,114,8,1217,85.3
"212906041",16,2,70,8.8,79,9.9,187,23.5
"212906042",17,4.3,47,11.9,39,9.8,0,0
"212906111",32,5.7,45,8.1,60,10.7,0,0
"212906112",43,6.9,51,8.2,78,12.5,0,0
"212906113",20,3.8,33,6.3,67,12.8,0,0
"212906114",18,3.6,36,7.2,63,12.6,0,0
"212909001",104,10.3,61,6,94,9.3,1000,98.7
"212909042",173,21,74,9,96,11.7,228,27.7
"212909101",130,24.2,31,5.8,77,14.3,0,0
"212909102",244,54.2,24,5.3,29,6.4,0,0
"212909103",141,19.8,20,2.8,89,12.5,0,0
"212910001",13,4.1,19,6,39,12.3,301,94.7
"212910041",26,10.5,10,4,30,12.1,46,18.6
"212910101",97,18.2,18,3.4,66,12.4,0,0
"213801001",0,0,0,0,38,16,92,38.7
"213901001",26,4.9,45,8.4,22,4.1,499,93.1
"213901041",34,7.8,40,9.2,35,8,104,23.9
"213901101",70,14.6,16,3.3,41,8.5,0,0
"213901102",46,11.5,35,8.8,35,8.8,0,0
"214901001",693,38.9,324,18.2,206,11.6,1464,82.1
"214901003",406,47.9,140,16.5,107,12.6,633,74.7
"214901005",166,33,158,31.4,12,2.4,322,64
"214901041",521,77,136,20.1,87,12.9,103,15.2
"214901042",575,81.4,171,24.2,73,10.3,166,23.5
"214901044",574,64.6,269,30.3,97,10.9,173,19.5
"214901102",485,93.1,80,15.4,45,8.6,0,0
"214901103",332,93.5,45,12.7,43,12.1,0,0
"214901104",439,85.9,68,13.3,57,11.2,0,0
"214901105",442,94.8,69,14.8,48,10.3,0,0
"214901107",387,86.4,105,23.4,39,8.7,0,0
"214901108",661,93.2,129,18.2,65,9.2,0,0
"214901110",515,93.5,37,6.7,40,7.3,0,0
"214901111",601,89.3,148,22,56,8.3,0,0
"214901112",461,93.3,93,18.8,34,6.9,0,0
"214902001",3,4.3,3,4.3,10,14.3,69,98.6
"214902101",28,18.3,10,6.5,27,17.6,0,0
"214903001",808,46.5,211,12.1,107,6.2,1736,99.9
"214903003",18,75,1,4.2,3,12.5,17,70.8
"214903041",572,73,105,13.4,60,7.7,145,18.5
"214903042",414,67.3,71,11.5,43,7,106,17.2
"214903103",512,92.9,67,12.2,25,4.5,0,0
"214903105",354,83.9,33,7.8,23,5.5,0,0
"214903106",415,94.5,17,3.9,27,6.2,0,0
"214903108",527,94.8,25,4.5,48,8.6,0,0
"214903109",503,90.1,41,7.3,42,7.5,0,0
"214903110",472,89.6,59,11.2,56,10.6,0,0
"215901001",25,5.9,37,8.7,52,12.2,379,89
"215901041",13,5.7,18,7.8,11,4.8,13,5.7
"215901101",20,7.4,2,0.7,39,14.5,0,0
"215901102",23,10.9,9,4.3,22,10.4,0,0
"215901103",32,9.4,15,4.4,37,10.8,0,0
"216901001",24,7.6,6,1.9,40,12.7,149,47.5
"216901002",0,0,0,0,0,0,2,100
"216901180",0,0,0,0,6,100,0,0
"217901001",1,0.8,4,3.3,12,10,79,65.8
"217901101",3,2.9,3,2.9,8,7.7,0,0
"218901001",13,5.1,5,2,23,9,244,95.3
"218901041",17,10.4,2,1.2,10,6.1,0,0
"218901103",78,20.4,0,0,41,10.7,0,0
"219901001",4,3.5,1,0.9,13,11.3,97,84.3
"219901101",9,6.3,4,2.8,11,7.7,0,0
"219903001",4,1.3,18,6,38,12.6,281,93
"219903041",14,5.7,21,8.6,23,9.4,45,18.4
"219903101",29,10.2,2,0.7,29,10.2,0,0
"219903102",33,12.8,9,3.5,19,7.4,0,0
"219905001",4,3.8,7,6.7,10,9.6,79,76
"219905101",12,7.9,3,2,9,6,0,0
"220801001",2,0.5,0,0,20,5.1,63,16.1
"220802040",24,4.9,0,0,20,4.1,8,1.6
"220802101",31,5.8,0,0,21,4,0,0
"220802102",36,6.8,0,0,16,3,0,0
"220809001",3,0.9,37,10.9,17,5,0,0
"220809101",3,1.3,27,11.4,10,4.2,0,0
"220810001",10,1.1,0,0,34,3.9,160,18.2
"220811101",85,28.1,9,3,11,3.6,0,0
"220814101",35,10.5,16,4.8,17,5.1,0,0
"220815101",35,5.4,50,7.7,48,7.4,0,0
"220817001",157,17.5,56,6.3,60,6.7,233,26
"220817002",150,13.3,15,1.3,64,5.7,520,46.2
"220817003",66,30.3,13,6,14,6.4,0,0
"220817004",18,9.1,4,2,11,5.6,0,0
"220817005",44,11.7,56,14.9,11,2.9,39,10.4
"220817006",24,12.5,27,14.1,12,6.3,185,96.4
"220819001",30,2.9,112,10.8,104,10,95,9.1
"220819002",40,11.1,20,5.6,10,2.8,0,0
"220901001",311,11.5,257,9.5,213,7.9,1964,72.9
"220901002",1112,30.2,244,6.6,295,8,3030,82.2
"220901003",399,14.2,168,6,275,9.8,2040,72.5
"220901004",323,12.2,163,6.1,270,10.2,2165,81.6
"220901005",101,2.9,484,14,270,7.8,2452,70.9
"220901006",48,14.6,7,2.1,25,7.6,189,57.4
"220901007",11,11.2,2,2,9,9.2,25,25.5
"220901008",195,99.5,0,0,0,0,0,0
"220901009",195,12.5,117,7.5,133,8.5,1225,78.3
"220901010",1,7.1,0,0,4,28.6,0,0
"220901011",27,6.6,66,16.2,0,0,136,33.4
"220901041",476,42.6,91,8.1,92,8.2,545,48.7
"220901045",103,12.5,108,13.1,83,10,410,49.6
"220901047",104,22.2,62,13.2,55,11.7,218,46.5
"220901048",162,25,80,12.3,58,8.9,326,50.2
"220901049",42,5.2,108,13.4,68,8.5,425,52.9
"220901050",487,32.9,185,12.5,142,9.6,701,47.3
"220901051",51,7.4,89,12.8,94,13.6,285,41.1
"220901052",112,14,86,10.8,113,14.1,406,50.8
"220901053",147,19.9,47,6.4,109,14.8,363,49.3
"220901055",158,15.8,128,12.8,76,7.6,489,48.9
"220901101",455,66.1,65,9.4,52,7.6,0,0
"220901102",321,55.9,76,13.2,41,7.1,0,0
"220901103",236,59.3,41,10.3,35,8.8,0,0
"220901104",49,7.7,85,13.4,62,9.8,0,0
"220901105",126,27.6,0,0,2,0.4,0,0
"220901107",204,59.3,0,0,31,9,0,0
"220901109",369,59.9,35,5.7,32,5.2,0,0
"220901110",254,62.4,45,11.1,36,8.8,0,0
"220901111",325,53.6,37,6.1,52,8.6,0,0
"220901112",474,65.7,51,7.1,22,3.1,0,0
"220901113",126,28,34,7.6,54,12,0,0
"220901114",578,75.1,48,6.2,53,6.9,0,0
"220901116",82,17.7,36,7.8,41,8.9,0,0
"220901117",34,6.5,68,13,44,8.4,0,0
"220901119",298,54,41,7.4,34,6.2,0,0
"220901120",149,29.3,47,9.3,54,10.6,0,0
"220901121",414,61.2,73,10.8,37,5.5,0,0
"220901123",126,25.7,44,9,38,7.8,0,0
"220901124",179,39.6,58,12.8,41,9.1,0,0
"220901125",47,8.5,52,9.4,67,12.1,0,0
"220901126",270,47.5,73,12.9,56,9.9,0,0
"220901128",70,15.2,47,10.2,39,8.4,0,0
"220901129",60,10.2,97,16.4,56,9.5,0,0
"220901130",50,7.1,84,11.8,54,7.6,0,0
"220901131",331,60.8,57,10.5,30,5.5,0,0
"220901132",270,47.5,66,11.6,31,5.4,0,0
"220901133",112,14.1,64,8.1,87,11,0,0
"220901134",77,11,47,6.7,68,9.7,0,0
"220901135",74,11.8,68,10.8,88,14,0,0
"220901136",138,25.6,65,12.1,40,7.4,0,0
"220901137",426,70.3,140,23.1,34,5.6,0,0
"220901140",119,21.4,35,6.3,51,9.2,0,0
"220901141",333,47.2,79,11.2,50,7.1,0,0
"220901142",220,28.7,30,3.9,59,7.7,0,0
"220901143",193,30.6,70,11.1,58,9.2,0,0
"220901144",66,7.4,76,8.6,118,13.3,0,0
"220901145",188,28.3,51,7.7,99,14.9,0,0
"220901146",76,10.6,66,9.2,92,12.8,0,0
"220901147",137,27.5,68,13.6,52,10.4,0,0
"220901148",400,62.4,53,8.3,66,10.3,0,0
"220901149",116,26.5,78,17.8,45,10.3,0,0
"220901150",394,64.5,56,9.2,43,7,0,0
"220901151",56,10,64,11.4,67,11.9,0,0
"220901152",214,34.8,65,10.6,55,8.9,0,0
"220901153",113,23.5,41,8.5,43,8.9,0,0
"220901154",110,24.4,65,14.4,53,11.8,0,0
"220901155",301,51.9,49,8.4,67,11.6,0,0
"220901157",346,68,27,5.3,36,7.1,0,0
"220901158",220,39.9,71,12.9,43,7.8,0,0
"220901159",197,39.6,42,8.5,57,11.5,0,0
"220901160",379,61.6,38,6.2,39,6.3,0,0
"220901161",394,48.9,93,11.6,53,6.6,0,0
"220901162",341,44.6,47,6.1,70,9.2,0,0
"220901163",421,77.7,94,17.3,38,7,0,0
"220901164",222,24.9,58,6.5,72,8.1,0,0
"220901165",275,38,93,12.9,66,9.1,0,0
"220902001",432,16.1,287,10.7,269,10,1877,69.8
"220902002",158,7.5,279,13.2,180,8.5,1516,71.7
"220902009",0,0,0,0,0,0,1,50
"220902010",175,8.4,303,14.6,169,8.1,1483,71.4
"220902012",22,12.6,0,0,41,23.4,73,41.7
"220902041",367,39.7,60,6.5,98,10.6,231,25
"220902042",191,20.9,90,9.9,82,9,298,32.7
"220902043",195,27.5,35,4.9,87,12.3,189,26.7
"220902044",107,19.2,34,6.1,59,10.6,252,45.3
"220902045",170,24.1,84,11.9,86,12.2,169,23.9
"220902046",24,3,170,21.1,60,7.4,230,28.5
"220902047",33,4.5,118,16,90,12.2,309,41.9
"220902101",177,39.2,18,4,57,12.6,0,0
"220902102",202,41.5,10,2.1,28,5.7,0,0
"220902103",199,53.9,12,3.3,23,6.2,0,0
"220902104",331,42.3,60,7.7,46,5.9,0,0
"220902105",64,17.4,17,4.6,45,12.3,0,0
"220902106",28,9.9,18,6.4,47,16.6,0,0
"220902107",30,6.3,51,10.6,51,10.6,0,0
"220902108",17,4.5,31,8.3,44,11.8,0,0
"220902109",294,66.4,15,3.4,34,7.7,0,0
"220902110",197,29.6,34,5.1,57,8.6,0,0
"220902111",448,59.6,29,3.9,74,9.8,0,0
"220902112",66,11.3,40,6.9,48,8.2,0,0
"220902113",337,43.4,63,8.1,52,6.7,0,0
"220902114",158,24,38,5.8,67,10.2,0,0
"220902115",25,4.7,88,16.6,84,15.8,0,0
"220902116",291,47.2,19,3.1,71,11.5,0,0
"220902117",63,12.9,16,3.3,62,12.7,0,0
"220902118",19,3.8,64,12.9,58,11.7,0,0
"220902119",113,23.9,19,4,46,9.7,0,0
"220902120",26,5.5,67,14.3,41,8.7,0,0
"220902121",39,6.9,88,15.7,57,10.1,0,0
"220904001",212,12.6,63,3.7,160,9.5,1474,87.4
"220904003",15,27.3,2,3.6,5,9.1,26,47.3
"220904041",239,23.3,45,4.4,88,8.6,0,0
"220904042",151,29.5,36,7,51,10,0,0
"220904101",260,49.9,15,2.9,46,8.8,0,0
"220904102",188,37.8,24,4.8,33,6.6,0,0
"220904103",325,59.2,10,1.8,34,6.2,0,0
"220904104",241,58.9,11,2.7,27,6.6,0,0
"220904105",164,36.5,37,8.2,39,8.7,0,0
"220904106",83,18,10,2.2,52,11.3,0,0
"220905001",262,22.7,111,9.6,117,10.1,717,62.1
"220905002",188,10.1,298,16,148,8,1335,71.9
"220905003",470,22.6,170,8.2,157,7.6,1580,76.1
"220905004",304,31,62,6.3,107,10.9,839,85.4
"220905005",127,13.8,70,7.6,96,10.5,740,80.6
"220905006",125,11.2,59,5.3,150,13.4,937,83.7
"220905008",352,20,258,14.6,183,10.4,1496,84.9
"220905009",348,28.3,99,8,110,8.9,1082,88
"220905010",259,10.2,595,23.5,149,5.9,1767,69.8
"220905011",197,11.6,350,20.6,55,3.2,1642,96.7
"220905014",193,14.5,155,11.6,145,10.9,967,72.5
"220905015",119,13.8,66,7.6,106,12.3,735,85.1
"220905016",435,30.5,94,6.6,154,10.8,1237,86.9
"220905018",8,21.1,2,5.3,5,13.2,0,0
"220905019",9,18,1,2,10,20,22,44
"220905021",177,78.7,1,0.4,1,0.4,29,12.9
"220905024",5,6.7,0,0,14,18.7,12,16
"220905026",0,0,0,0,45,100,0,0
"220905035",1,1.6,0,0,61,100,1,1.6
"220905040",1,4.3,2,8.7,2,8.7,4,17.4
"220905042",137,35.9,63,16.5,48,12.6,126,33
"220905043",123,27.8,59,13.3,42,9.5,0,0
"220905044",472,38.4,225,18.3,100,8.1,292,23.7
"220905045",336,38.7,91,10.5,85,9.8,434,50
"220905047",25,5.5,26,5.8,58,12.8,298,65.9
"220905048",464,51.8,138,15.4,86,9.6,398,44.5
"220905049",247,48.6,79,15.6,65,12.8,156,30.7
"220905050",231,21.5,315,29.3,83,7.7,184,17.1
"220905051",378,44,169,19.7,66,7.7,500,58.2
"220905052",162,20.9,104,13.4,75,9.7,431,55.5
"220905053",105,15.5,115,17,95,14,136,20.1
