CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"217901101",4,3.1,0,0,11,8.4,0,0
"218901001",8,2.8,13,4.5,35,12.2,250,87.4
"218901041",13,6.5,5,2.5,16,8,0,0
"218901101",47,17.5,0,0,23,8.6,0,0
"218901103",27,14,5,2.6,24,12.4,0,0
"219901001",1,0.8,2,1.7,13,11,97,82.2
"219901101",6,5,0,0,7,5.8,0,0
"219903001",13,4.8,18,6.6,32,11.7,246,90.1
"219903041",9,3.6,14,5.6,28,11.2,37,14.9
"219903101",33,10.6,3,1,28,9,0,0
"219903102",20,7.3,12,4.4,31,11.3,0,0
"219905001",1,1.3,4,5.1,13,16.5,71,89.9
"219905101",10,7.7,1,0.8,9,6.9,0,0
"220801001",2,0.6,0,0,22,6.4,0,0
"220802040",2,0.8,0,0,10,4.1,0,0
"220802101",14,2.7,0,0,13,2.5,0,0
"220802102",15,2.9,0,0,20,3.9,0,0
"220809001",0,0,47,13.2,8,2.3,0,0
"220809101",1,0.6,16,9.5,6,3.6,0,0
"220810001",1,0.1,0,0,29,4.2,0,0
"220811101",122,32.4,28,7.4,18,4.8,0,0
"220811102",56,35.9,0,0,4,2.6,0,0
"220812001",1,0.5,0,0,23,11.5,111,55.5
"220813001",105,15.8,76,11.5,30,4.5,0,0
"220813002",82,15.4,66,12.4,31,5.8,52,9.8
"220813004",68,10.7,46,7.2,20,3.1,84,13.2
"220813005",56,8.1,70,10.1,30,4.3,69,10
"220813006",14,2.9,69,14.3,17,3.5,126,26.2
"220813101",163,25.2,27,4.2,16,2.5,0,0
"220814101",2,0.6,21,6.4,22,6.7,0,0
"220815101",26,5.2,34,6.8,40,8,0,0
"220816001",43,16.2,0,0,12,4.5,234,88.3
"220816002",184,33.3,0,0,42,7.6,0,0
"220816003",78,18.9,0,0,30,7.3,97,23.5
"220816041",71,17.1,0,0,14,3.4,71,17.1
"220816101",143,28.5,0,0,28,5.6,0,0
"220816102",71,30.6,0,0,17,7.3,0,0
"220817001",40,5.6,33,4.6,45,6.3,129,17.9
"220818001",0,0,0,0,9,2.6,0,0
"220818002",0,0,0,0,16,6.2,24,9.3
"220901001",260,9.1,556,19.4,214,7.5,1532,53.5
"220901002",867,25.9,255,7.6,315,9.4,2050,61.3
"220901003",311,10.6,293,10,258,8.8,1918,65.6
"220901004",303,10,312,10.3,289,9.5,1690,55.6
"220901005",63,1.9,476,14.4,232,7,1777,53.9
"220901006",18,5.7,6,1.9,18,5.7,212,67.1
"220901007",7,10,1,1.4,14,20,6,8.6
"220901008",219,99.1,0,0,0,0,42,19
"220901009",140,8.3,217,12.9,121,7.2,996,59.1
"220901010",2,40,0,0,0,0,0,0
"220901041",398,37.9,76,7.2,93,8.9,268,25.5
"220901045",66,7.8,118,13.9,69,8.1,387,45.6
"220901046",237,24.7,90,9.4,90,9.4,331,34.6
"220901047",80,16,53,10.6,55,11,39,7.8
"220901048",139,18.9,55,7.5,59,8,360,49
"220901049",20,2.4,119,14.4,77,9.3,448,54.2
"220901050",125,21,45,7.6,37,6.2,319,53.7
"220901051",22,3,128,17.7,57,7.9,294,40.6
"220901052",98,10.3,68,7.2,122,12.9,441,46.5
"220901053",111,13.9,35,4.4,86,10.8,388,48.7
"220901054",6,20.7,0,0,3,10.3,0,0
"220901055",55,8.6,62,9.7,58,9,215,33.5
"220901056",65,13.3,70,14.3,44,9,162,33.1
"220901101",495,59.2,11,1.3,68,8.1,0,0
"220901102",382,52.3,20,2.7,56,7.7,0,0
"220901103",397,62.1,20,3.1,54,8.5,0,0
"220901104",37,5.4,39,5.7,63,9.3,0,0
"220901105",137,24.6,0,0,5,0.9,0,0
"220901107",193,60.1,0,0,45,14,0,0
"220901109",392,54.7,63,8.8,38,5.3,0,0
"220901110",458,58,12,1.5,49,6.2,0,0
"220901111",325,46.5,8,1.1,42,6,0,0
"220901112",535,63.6,51,6.1,50,5.9,0,0
"220901113",136,22.5,15,2.5,68,11.2,0,0
"220901114",627,67.6,5,0.5,60,6.5,0,0
"220901116",118,19.6,15,2.5,41,6.8,0,0
"220901117",31,4.8,36,5.5,41,6.3,0,0
"220901119",319,49.8,10,1.6,33,5.2,0,0
"220901120",185,28,3,0.5,51,7.7,0,0
"220901121",467,61.8,26,3.4,43,5.7,0,0
"220901122",160,23.9,8,1.2,47,7,0,0
"220901123",122,22.7,40,7.4,46,8.6,0,0
"220901124",241,38.9,25,4,63,10.2,0,0
"220901125",41,7.7,23,4.3,59,11,0,0
"220901126",294,38.2,16,2.1,67,8.7,0,0
"220901128",72,13.3,28,5.2,40,7.4,0,0
"220901129",34,5.1,50,7.5,41,6.2,0,0
"220901130",28,3.9,40,5.5,53,7.3,0,0
"220901131",574,58,6,0.6,53,5.4,0,0
"220901132",272,40.3,2,0.3,30,4.4,0,0
"220901133",77,10.5,32,4.4,56,7.6,0,0
"220901134",119,14.9,6,0.8,89,11.1,0,0
"220901135",105,13.9,11,1.5,90,11.9,0,0
"220901136",170,27.2,14,2.2,36,5.8,0,0
"220901137",40,6.3,36,5.7,59,9.3,0,0
"220901139",0,0,0,0,30,47.6,0,0
"220901140",137,20,1,0.1,42,6.1,0,0
"220901141",213,28.8,5,0.7,38,5.1,0,0
"220901142",195,19.7,13,1.3,67,6.8,0,0
"220901143",208,27,19,2.5,57,7.4,0,0
"220901144",29,4.6,33,5.2,97,15.4,0,0
"220901145",269,33.1,34,4.2,99,12.2,0,0
"220901146",73,9.8,41,5.5,64,8.6,0,0
"220901147",166,28.2,16,2.7,58,9.8,0,0
"220901148",585,66.8,9,1,78,8.9,0,0
"220901149",119,21.8,11,2,40,7.3,0,0
"220901150",660,60.8,8,0.7,72,6.6,0,0
"220901151",99,12.8,9,1.2,66,8.5,0,0
"220901152",212,26.9,14,1.8,45,5.7,0,0
"220901153",159,21.7,23,3.1,37,5,0,0
"220901154",108,22.1,13,2.7,78,16,0,0
"220901155",343,41.9,15,1.8,63,7.7,0,0
"220901157",332,51.6,6,0.9,31,4.8,0,0
"220901158",232,36,12,1.9,43,6.7,0,0
"220901159",365,56.4,16,2.5,49,7.6,0,0
"220901160",535,57.8,5,0.5,50,5.4,0,0
"220901161",316,39.6,10,1.3,79,9.9,0,0
"220902001",236,8.9,277,10.4,301,11.3,1779,67
"220902002",77,3.5,316,14.5,201,9.2,1540,70.8
"220902009",0,0,0,0,1,50,0,0
"220902010",148,7.4,276,13.8,176,8.8,1269,63.3
"220902041",240,27.3,62,7,99,11.3,173,19.7
"220902042",82,9.2,103,11.5,81,9.1,231,25.9
"220902043",181,28.3,57,8.9,69,10.8,261,40.8
"220902044",65,10.7,42,6.9,60,9.8,222,36.4
"220902045",82,11.2,95,12.9,71,9.7,191,26
"220902046",15,1.8,197,23.7,77,9.3,254,30.5
"220902047",19,2.4,151,18.7,74,9.2,341,42.3
"220902101",187,42.5,12,2.7,59,13.4,0,0
"220902102",156,35.2,38,8.6,50,11.3,0,0
"220902103",203,52.9,26,6.8,33,8.6,0,0
"220902104",301,37,38,4.7,50,6.2,0,0
"220902105",78,18.1,22,5.1,44,10.2,0,0
"220902106",55,17.6,19,6.1,56,17.9,0,0
"220902107",15,3.6,48,11.4,43,10.2,0,0
"220902108",17,4.2,49,12.1,43,10.6,0,0
"220902109",243,52.8,33,7.2,29,6.3,0,0
"220902110",241,31.2,30,3.9,63,8.2,0,0
"220902111",450,62.2,30,4.1,50,6.9,0,0
"220902112",96,13.9,39,5.6,52,7.5,0,0
"220902113",370,42.2,80,9.1,61,7,0,0
"220902114",140,18.6,64,8.5,62,8.2,0,0
"220902115",14,3,71,15,58,12.3,0,0
"220902116",399,56.6,44,6.2,43,6.1,0,0
"220902117",48,8.6,46,8.2,65,11.6,0,0
"220902118",11,1.9,68,12,62,11,0,0
"220902119",186,28.3,37,5.6,53,8.1,0,0
"220902120",15,3,74,14.7,48,9.5,0,0
"220902121",57,9,82,12.9,66,10.4,0,0
"220904001",74,5.6,54,4.1,133,10.1,958,72.4
"220904003",2,4.9,0,0,3,7.3,13,31.7
"220904041",75,9,55,6.6,70,8.4,0,0
"220904042",61,14.5,22,5.2,48,11.4,0,0
"220904101",244,44.8,17,3.1,40,7.3,0,0
"220904102",199,39,11,2.2,16,3.1,0,0
"220904103",282,55.5,13,2.6,25,4.9,0,0
"220904104",233,55.6,4,1,23,5.5,0,0
"220904105",130,33.7,13,3.4,30,7.8,0,0
"220904106",141,26.9,5,1,42,8,0,0
"220905001",175,14.6,102,8.5,86,7.2,580,48.4
"220905002",60,3.3,296,16.3,109,6,759,41.8
"220905003",192,11.4,115,6.8,126,7.5,923,54.6
"220905004",61,6.5,99,10.5,87,9.2,530,56.1
"220905005",45,5.6,57,7,98,12.1,471,58.1
"220905006",58,4.6,61,4.8,165,13,823,64.7
"220905008",228,14.2,184,11.4,122,7.6,1199,74.6
"220905009",158,13.6,82,7.1,103,8.9,674,58.1
"220905010",88,3.3,580,21.8,153,5.7,1167,43.8
"220905011",52,2.8,371,20.2,40,2.2,1798,98.1
"220905014",24,1.8,147,11,129,9.6,700,52.2
"220905015",43,3.2,163,12,113,8.3,1006,74.2
"220905016",271,21.4,37,2.9,132,10.4,889,70.3
"220905017",6,7.5,4,5,6,7.5,55,68.8
"220905018",10,18.9,1,1.9,12,22.6,0,0
"220905019",6,10.9,1,1.8,9,16.4,41,74.5
"220905021",121,57.9,2,1,2,1,22,10.5
"220905024",1,2.7,0,0,3,8.1,0,0
"220905026",0,0,0,0,50,100,0,0
"220905035",1,1.1,0,0,91,100,0,0
"220905040",2,11.8,1,5.9,6,35.3,2,11.8
"220905042",132,31.9,33,8,65,15.7,46,11.1
"220905043",68,14.3,38,8,47,9.9,0,0
"220905044",344,29,237,20,81,6.8,290,24.5
"220905045",171,21.5,56,7,81,10.2,251,31.5
"220905047",12,2.5,29,6.1,53,11.1,94,19.6
"220905048",360,33.4,171,15.9,57,5.3,349,32.4
"220905049",160,29.5,53,9.8,69,12.7,169,31.1
"220905050",84,8,231,22,77,7.3,197,18.8
"220905051",212,30.4,56,8,63,9,200,28.7
"220905052",98,18,31,5.7,61,11.2,103,18.9
"220905053",46,9.2,60,12,52,10.4,84,16.9
"220905054",93,13,81,11.3,77,10.8,212,29.7
"220905055",32,9.7,92,28,9,2.7,113,34.3
"220905056",297,28.2,83,7.9,110,10.4,361,34.3
"220905057",186,20.1,93,10,58,6.3,362,39.1
"220905058",45,6.7,121,18,48,7.1,77,11.4
"220905059",73,10.1,43,5.9,71,9.8,229,31.5
"220905060",63,7,89,9.9,78,8.7,353,39.2
"220905061",69,9.2,69,9.2,83,11.1,0,0
"220905062",379,100,0,0,1,0.3,86,22.7
"220905063",58,17.1,40,11.8,24,7.1,0,0
"220905064",150,35.6,37,8.8,31,7.4,0,0
"220905066",0,0,0,0,0,0,0,0
"220905067",254,51.6,46,9.3,33,6.7,0,0
"220905069",127,25.4,109,21.8,30,6,0,0
"220905070",119,14.1,59,7,65,7.7,219,26
"220905071",31,4.2,104,14.2,66,9,194,26.4
"220905080",0,0,0,0,3,100,0,0
"220905081",10,3.5,124,43.4,0,0,247,86.4
"220905082",1,0.4,104,37.3,0,0,278,99.6
"220905083",11,5.1,64,29.8,12,5.6,80,37.2
"220905101",20,5.1,87,22.2,20,5.1,0,0
"220905103",15,2.7,36,6.5,45,8.1,0,0
"220905104",0,0,0,0,49,100,0,0
"220905105",235,44.2,19,3.6,46,8.6,0,0
"220905107",84,15.8,62,11.6,69,12.9,0,0
"220905110",184,34.5,30,5.6,31,5.8,0,0
"220905111",410,63,12,1.8,37,5.7,0,0
"220905114",412,60.7,46,6.8,44,6.5,0,0
"220905115",237,54.7,5,1.2,34,7.9,0,0
"220905116",111,20.6,53,9.9,23,4.3,0,0
"220905117",78,16.3,17,3.5,32,6.7,0,0
"220905118",72,13.3,4,0.7,43,7.9,0,0
"220905119",436,54.8,24,3,68,8.5,0,0
"220905120",255,52.3,51,10.5,31,6.4,0,0
"220905121",175,43.3,19,4.7,14,3.5,0,0
"220905122",366,65.6,10,1.8,28,5,0,0
"220905123",357,53.8,26,3.9,36,5.4,0,0
"220905124",91,20.3,6,1.3,15,3.3,0,0
"220905125",162,27.6,11,1.9,48,8.2,0,0
"220905126",120,27.1,19,4.3,44,10,0,0
"220905127",66,16.3,12,3,29,7.2,0,0
"220905129",157,21.3,9,1.2,30,4.1,0,0
"220905130",180,33.1,28,5.2,23,4.2,0,0
"220905131",402,66.1,36,5.9,39,6.4,0,0
"220905132",500,65.3,50,6.5,41,5.4,0,0
"220905133",331,45,13,1.8,49,6.7,0,0
"220905134",250,40.3,29,4.7,49,7.9,0,0
"220905135",126,38.1,16,4.8,26,7.9,0,0
"220905137",460,68.2,21,3.1,43,6.4,0,0
"220905138",392,71.3,23,4.2,29,5.3,0,0
"220905139",282,62.1,26,5.7,37,8.1,0,0
"220905141",418,57.4,24,3.3,42,5.8,0,0
"220905143",496,73.6,49,7.3,36,5.3,0,0
"220905144",108,22.6,30,6.3,28,5.9,0,0
"220905146",318,58.6,62,11.4,33,6.1,0,0
"220905147",180,24.7,67,9.2,57,7.8,0,0
"220905148",94,34.6,8,2.9,22,8.1,0,0
"220905149",80,25,23,7.2,17,5.3,0,0
"220905150",442,65.7,24,3.6,46,6.8,0,0
"220905151",313,61,14,2.7,24,4.7,0,0
"220905152",316,55.8,59,10.4,34,6,0,0
"220905153",120,23.8,18,3.6,25,5,0,0
"220905154",197,36.5,31,5.8,78,14.5,0,0
"220905156",44,6.9,66,10.4,80,12.6,0,0
"220905157",307,47.9,19,3,35,5.5,0,0
"220905159",293,61.9,3,0.6,39,8.2,0,0
"220905160",63,14.1,4,0.9,31,7,0,0
"220905161",356,65,45,8.2,44,8,0,0
"220905162",473,62.2,28,3.7,23,3,0,0
"220905163",168,35.1,21,4.4,40,8.4,0,0
"220905165",403,70.8,35,6.2,39,6.9,0,0
"220905166",228,40.9,39,7,52,9.3,0,0
"220905167",483,57.2,54,6.4,42,5,0,0
"220905168",338,63.7,12,2.3,32,6,0,0
"220905169",57,13.8,4,1,15,3.6,0,0
"220905171",16,2.2,187,25.5,23,3.1,0,0
"220905172",342,59.5,22,3.8,33,5.7,0,0
"220905175",222,62.9,22,6.2,20,5.7,0,0
"220905176",113,14.3,85,10.8,75,9.5,0,0
"220905177",208,38.2,22,4,43,7.9,0,0
"220905178",282,38.1,30,4.1,66,8.9,0,0
"220905180",354,44.2,14,1.7,59,7.4,0,0
"220905184",493,67.2,47,6.4,35,4.8,0,0
"220905186",249,34.7,36,5,38,5.3,0,0
"220905187",33,10.1,16,4.9,35,10.7,0,0
"220905188",50,7.6,15,2.3,42,6.3,0,0
"220905190",117,36.8,27,8.5,14,4.4,0,0
"220905194",44,8.4,125,23.9,45,8.6,0,0
"220905206",45,7.5,15,2.5,39,6.5,0,0
"220905207",7,1.5,37,7.8,46,9.6,0,0
"220905208",453,61.7,49,6.7,33,4.5,0,0
"220905209",118,29.2,21,5.2,26,6.4,0,0
"220905210",0,0,0,0,5,14.7,0,0
"220905211",0,0,0,0,1,14.3,0,0
"220905212",0,0,0,0,0,0,0,0
"220905216",171,28.8,21,3.5,46,7.7,0,0
"220905217",12,4.3,7,2.5,16,5.7,0,0
"220905219",172,26.6,41,6.3,56,8.7,0,0
"220905220",482,65.8,13,1.8,41,5.6,0,0
"220905221",242,44.5,0,0,38,7,0,0
"220905222",395,55.6,29,4.1,22,3.1,0,0
"220905223",369,63.8,25,4.3,54,9.3,0,0
"220905224",257,56.7,0,0,20,4.4,0,0
"220905225",254,55.1,17,3.7,43,9.3,0,0
"220905226",161,40.5,3,0.8,30,7.5,0,0
"220905227",403,65.8,15,2.5,31,5.1,0,0
"220905228",10,5,0,0,4,2,0,0
"220905242",0,0,2,15.4,1,7.7,0,0
"220905251",0,0,0,0,0,0,0,0
"220905252",0,0,0,0,1,33.3,0,0
"220906001",67,3.2,442,21.2,132,6.3,1221,58.5
"220906004",56,2.5,475,21,143,6.3,1349,59.7
"220906006",5,7.4,0,0,7,10.3,40,58.8
"220906007",0,0,1,0.9,1,0.9,12,11.1
"220906041",68,9.3,167,22.8,80,10.9,206,28.2
"220906042",3,0.4,222,32.8,41,6.1,175,25.8
"220906043",18,2,243,27.3,67,7.5,210,23.6
"220906044",78,10.1,217,28.1,68,8.8,214,27.7
"220906101",200,43,41,8.8,34,7.3,0,0
"220906102",3,0.6,58,11.8,39,7.9,0,0
"220906103",22,3.7,56,9.4,36,6.1,0,0
"220906104",470,64.6,46,6.3,52,7.1,0,0
"220906105",5,1.2,87,20.3,57,13.3,0,0
"220906106",37,5,68,9.1,51,6.9,0,0
"220906107",20,4.3,68,14.7,35,7.5,0,0
"220906108",6,1.4,49,11.5,23,5.4,0,0
"220906109",11,2.2,53,10.4,19,3.7,0,0
"220906110",323,57.2,67,11.9,42,7.4,0,0
"220906111",18,3.9,98,21.4,39,8.5,0,0
"220907001",10,0.4,411,15.7,138,5.3,1558,59.7
"220907002",113,5.1,203,9.1,173,7.8,1160,52
"220907003",0,0,0,0,0,0,0,0
"220907004",56,2.2,266,10.5,167,6.6,1507,59.6
"220907005",85,3,374,13.4,206,7.4,1408,50.5
"220907039",0,0,0,0,4,7,25,43.9
"220907041",10,1.2,194,22.8,37,4.3,173,20.3
"220907042",85,8.6,130,13.2,88,9,193,19.6
"220907043",44,3.7,162,13.6,72,6.1,273,23
"220907044",27,3.1,148,17.1,80,9.2,231,26.6
"220907045",35,3.5,143,14.2,80,8,296,29.4
"220907046",32,2.9,152,13.7,88,7.9,132,11.9
"220907101",16,3.4,34,7.3,24,5.2,0,0
"220907102",13,2.5,73,14.2,34,6.6,0,0
"220907103",110,16.4,25,3.7,73,10.9,0,0
"220907104",5,0.6,177,22,51,6.3,0,0
"220907105",109,23,32,6.8,41,8.6,0,0
"220907106",53,8.3,33,5.2,58,9.1,0,0
"220907107",145,16.9,124,14.5,103,12,0,0
"220907108",19,3.9,59,12,36,7.3,0,0
"220907109",27,4.5,35,5.8,41,6.8,0,0
"220907110",12,2.3,65,12.5,31,6,0,0
"220907111",129,27.2,21,4.4,41,8.6,0,0
"220907112",2,0.4,57,11.5,46,9.3,0,0
"220907113",55,7.5,49,6.7,58,7.9,0,0
"220907114",55,5.2,133,12.5,75,7,0,0
"220907115",19,2.5,141,18.4,83,10.8,0,0
"220907116",53,8.2,30,4.7,54,8.4,0,0
"220907117",16,3.2,36,7.2,37,7.4,0,0
"220907118",26,3.8,53,7.7,40,5.8,0,0
"220907119",11,2,46,8.4,56,10.2,0,0
"220907120",8,2,36,9,35,8.8,0,0
"220907121",21,4.1,38,7.5,49,9.6,0,0
"220907122",40,7.2,31,5.6,54,9.7,0,0
"220907123",90,8.8,158,15.5,109,10.7,0,0
"220907124",35,4.5,83,10.6,59,7.5,0,0
"220907125",184,26.7,37,5.4,73,10.6,0,0
"220907126",142,27.7,25,4.9,51,9.9,0,0
"220907128",131,26.7,0,0,150,30.6,0,0
"220907129",27,4.9,41,7.4,39,7.1,0,0
"220908002",122,6.3,157,8.1,161,8.3,1316,67.9
"220908003",44,1.9,245,10.6,155,6.7,1564,67.8
"220908004",69,4.2,102,6.3,158,9.7,995,61.1
"220908005",89,4.6,170,8.8,162,8.4,1227,63.5
"220908006",3,3.4,1,1.1,2,2.2,64,71.9
"220908007",73,3.8,158,8.2,127,6.6,1183,61.4
"220908008",3,1.6,11,5.9,0,0,184,98.4
"220908041",75,8,78,8.3,78,8.3,295,31.4
"220908042",71,7.7,67,7.2,104,11.2,116,12.5
"220908043",54,6.3,86,10,61,7.1,69,8
"220908044",21,2.1,108,11,72,7.3,394,40
"220908045",62,8.8,44,6.3,74,10.6,176,25.1
"220908046",51,6.3,61,7.6,68,8.5,325,40.4
"220908101",219,44.1,13,2.6,33,6.6,0,0
"220908103",67,12,35,6.3,36,6.4,0,0
"220908105",29,5.2,35,6.3,58,10.4,0,0
"220908106",112,23.6,20,4.2,47,9.9,0,0
"220908107",170,29.4,16,2.8,42,7.3,0,0
"220908109",150,28.8,30,5.8,42,8.1,0,0
"220908110",44,7.5,47,8,42,7.2,0,0
"220908111",146,23.5,20,3.2,67,10.8,0,0
"220908112",116,22.9,18,3.6,47,9.3,0,0
"220908113",264,43.8,30,5,46,7.6,0,0
"220908114",63,9.2,30,4.4,44,6.4,0,0
"220908115",98,13.8,34,4.8,33,4.6,0,0
"220908116",125,18.2,26,3.8,48,7,0,0
"220908117",107,19.3,17,3.1,43,7.7,0,0
"220908118",47,8.1,22,3.8,70,12.1,0,0
"220908119",129,19.6,31,4.7,54,8.2,0,0
"220908120",76,10.9,39,5.6,40,5.7,0,0
"220908121",37,5.9,34,5.4,48,7.6,0,0
"220908122",135,22.5,16,2.7,27,4.5,0,0
"220908123",56,11,28,5.5,57,11.2,0,0
"220908124",60,18.6,15,4.6,28,8.7,0,0
"220908126",36,8.8,27,6.6,35,8.5,0,0
"220908201",64,7.4,72,8.3,98,11.3,0,0
"220908202",95,11.9,77,9.6,79,9.9,0,0
"220908204",144,18.8,60,7.8,87,11.3,0,0
"220908205",71,11.4,37,5.9,58,9.3,0,0
"220908206",35,3.4,78,7.6,101,9.9,0,0
"220908207",61,7.1,83,9.6,73,8.4,0,0
"220908304",1,50,0,0,0,0,1,50
"220910001",22,3,57,7.7,62,8.4,614,83
"220910042",50,11,44,9.7,44,9.7,414,91.4
"220910043",126,25.4,38,7.7,69,13.9,0,0
"220910101",53,13.6,7,1.8,47,12,0,0
"220910103",52,9.2,15,2.7,44,7.8,0,0
"220910104",281,49.3,13,2.3,25,4.4,0,0
"220912001",43,3,62,4.3,115,8,1027,71.3
"220912002",80,4.6,102,5.8,166,9.5,1183,67.4
"220912009",33,6.9,44,9.2,36,7.6,412,86.6
"220912012",0,0,0,0,0,0,0,0
"220912029",38,5.9,60,9.3,52,8.1,561,87
"220912041",47,5.1,97,10.5,83,9,496,53.5
"220912042",99,15.1,49,7.5,49,7.5,380,58.1
"220912043",42,5.1,68,8.2,77,9.3,425,51.3
"220912101",33,4.9,56,8.3,62,9.2,0,0
"220912102",244,40.2,33,5.4,51,8.4,0,0
"220912103",59,12.4,51,10.7,52,10.9,0,0
"220912104",244,34.1,29,4.1,54,7.5,0,0
"220912105",108,20.7,18,3.5,56,10.7,0,0
"220912106",198,26.5,24,3.2,43,5.8,0,0
"220912107",109,18.6,36,6.2,51,8.7,0,0
"220912108",63,9.3,46,6.8,50,7.4,0,0
"220912109",90,16.4,37,6.7,45,8.2,0,0
"220912110",44,9,27,5.5,48,9.8,0,0
"220912111",44,8.6,60,11.8,56,11,0,0
"220912112",16,3.6,71,16,59,13.3,0,0
"220912113",132,20.6,44,6.9,64,10,0,0
"220912114",75,11.8,56,8.8,89,14,0,0
"220914001",16,1.6,91,9.3,69,7.1,859,87.8
"220914041",8,1.6,44,8.8,51,10.2,0,0
"220914101",31,6.4,49,10.1,48,9.9,0,0
"220914102",121,15.6,35,4.5,53,6.8,0,0
"220914103",25,5.6,23,5.2,32,7.2,0,0
"220915001",23,1.4,137,8.1,129,7.6,1542,91.4
"220915002",0,0,0,0,0,0,0,0
"220915003",2,2.6,1,1.3,3,3.9,4,5.3
"220915041",11,2.3,47,9.7,34,7,0,0
"220915042",14,3.4,36,8.8,44,10.8,131,32.1
"220915102",52,10.9,38,8,42,8.8,0,0
"220915103",6,1.3,34,7.2,21,4.5,0,0
"220915104",19,4.1,41,8.9,29,6.3,0,0
"220915105",8,1.9,18,4.4,60,14.6,0,0
"220915106",11,2.1,40,7.8,51,9.9,0,0
"220915107",21,4.6,35,7.6,55,12,0,0
"220915108",65,12.5,36,6.9,25,4.8,0,0
"220916001",63,3,219,10.5,184,8.8,1192,57
"220916002",80,3.3,171,7.1,192,8,1475,61.1
"220916004",1,2.8,0,0,4,11.1,4,11.1
"220916005",2,1.9,0,0,10,9.5,77,73.3
"220916007",0,0,0,0,0,0,0,0
"220916041",59,5.8,119,11.8,81,8,296,29.3
"220916042",50,5,50,5,89,9,203,20.4
"220916043",80,7.5,77,7.2,90,8.4,357,33.4
"220916044",22,2.6,133,16,88,10.6,279,33.5
"220916045",29,2.9,105,10.4,80,8,368,36.6
"220916102",414,54,17,2.2,47,6.1,0,0
"220916103",83,13.3,17,2.7,78,12.5,0,0
"220916105",118,16.2,24,3.3,42,5.8,0,0
"220916106",364,53.7,9,1.3,48,7.1,0,0
"220916107",248,47.4,17,3.3,36,6.9,0,0
"220916108",105,13.9,30,4,65,8.6,0,0
"220916110",31,6.2,3,0.6,39,7.8,0,0
"220916111",60,12,32,6.4,55,11,0,0
"220916112",114,15.1,41,5.4,55,7.3,0,0
"220916113",94,17.6,32,6,79,14.8,0,0
"220916114",136,18.3,24,3.2,57,7.7,0,0
"220916115",41,7.9,21,4,46,8.8,0,0
"220916116",126,16.6,45,5.9,68,9,0,0
"220916117",39,6.6,22,3.7,43,7.3,0,0
"220916118",46,6.8,16,2.4,51,7.5,0,0
"220916119",11,1.5,130,17.3,54,7.2,0,0
"220916120",0,0,0,0,32,100,0,0
"220916121",53,8,25,3.8,67,10.1,0,0
"220916122",35,4.3,58,7.1,75,9.1,0,0
"220916123",64,10,30,4.7,37,5.8,0,0
"220917001",57,6.6,96,11.2,66,7.7,641,74.7
"220917003",4,8.9,1,2.2,5,11.1,30,66.7
"220917004",2,50,0,0,1,25,1,25
"220917041",212,22.6,69,7.4,73,7.8,0,0
"220917101",304,39,30,3.8,44,5.6,0,0
"220917102",358,45.7,19,2.4,34,4.3,0,0
"220917104",262,49.3,15,2.8,57,10.7,0,0
"220918001",21,1.2,133,7.6,121,7,1152,66.2
"220918002",0,0,0,0,6,7.1,43,50.6
"220918003",1,3.1,0,0,4,12.5,16,50
"220918004",59,3.1,130,6.8,146,7.7,1206,63.4
"220918005",67,23,0,0,53,18.2,0,0
"220918006",25,1.9,55,4.1,97,7.3,781,58.7
"220918007",0,0,0,0,1,25,0,0
"220918041",28,3.2,95,10.9,59,6.8,189,21.7
"220918042",48,5.6,80,9.4,67,7.8,162,19
"220918043",26,3.5,75,10.2,69,9.4,152,20.6
"220918044",61,7.1,62,7.2,88,10.3,174,20.3
"220918045",34,4,68,8,53,6.2,207,24.3
"220918101",210,34.8,20,3.3,20,3.3,0,0
"220918102",6,1.1,52,9.2,40,7.1,0,0
"220918103",14,3.3,23,5.5,40,9.5,0,0
"220918104",38,7.5,27,5.3,74,14.5,0,0
"220918105",148,25.9,28,4.9,55,9.6,0,0
"220918106",42,6.6,50,7.8,43,6.8,0,0
"220918107",36,5.6,44,6.8,55,8.5,0,0
"220918108",61,9.5,28,4.4,49,7.6,0,0
"220918109",39,5.2,46,6.2,53,7.1,0,0
"220918110",48,7.9,32,5.3,61,10.1,0,0
"220918111",190,29.8,18,2.8,45,7.1,0,0
"220918112",31,4.8,54,8.3,67,10.3,0,0
"220918113",131,19.3,38,5.6,45,6.6,0,0
"220918114",107,15.5,51,7.4,56,8.1,0,0
"220919001",3,0.2,343,26.6,85,6.6,682,52.9
"220919003",7,0.5,405,30.9,94,7.2,698,53.3
"220919041",4,0.6,169,24.9,46,6.8,0,0
"220919043",6,0.9,185,28.4,42,6.5,0,0
"220919101",10,1.9,46,8.8,35,6.7,0,0
"220919102",15,2.9,63,12.1,41,7.9,0,0
"220919103",13,2,84,13,72,11.2,0,0
"220919104",14,2.6,90,16.9,40,7.5,0,0
"220919106",2,0.3,149,24.1,67,10.8,0,0
"220919107",14,3.4,73,17.6,31,7.5,0,0
"220919108",2,0.3,187,30.6,41,6.7,0,0
"220920001",34,2,0,0,115,6.8,1242,73.6
"220920003",0,0,0,0,6,17.6,26,76.5
"220920004",0,0,0,0,0,0,1,100
