CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"181905001",3,0.6,19,3.8,49,9.8,466,93.4
"181905041",11,2,25,4.5,47,8.4,0,0
"181905102",17,2.4,25,3.5,57,7.9,0,0
"181906001",18,3.1,23,4,72,12.4,540,93.3
"181906041",20,3.9,19,3.7,70,13.6,76,14.8
"181906102",104,10,46,4.4,89,8.5,0,0
"181906104",25,9.3,0,0,22,8.2,0,0
"181907001",9,0.7,65,5.1,149,11.7,1130,88.6
"181907002",0,0,0,0,21,38.2,27,49.1
"181907041",4,0.6,33,5.2,73,11.5,380,59.9
"181907101",11,1.8,21,3.5,64,10.6,0,0
"181907102",9,1.4,15,2.4,77,12.3,0,0
"181907103",26,4,22,3.4,70,10.8,0,0
"181907104",6,0.9,42,6,88,12.6,0,0
"181908001",9,0.9,62,6.2,123,12.2,926,91.9
"181908041",4,0.9,11,2.4,64,14.1,0,0
"181908042",3,1,11,3.6,41,13.3,0,0
"181908101",17,3.1,11,2,52,9.6,0,0
"181908102",16,3,9,1.7,62,11.5,0,0
"181908103",11,3.8,4,1.4,42,14.4,0,0
"182901001",0,0,3,1.7,14,7.7,76,42
"182902001",3,1.9,24,14.8,13,8,92,56.8
"182902101",12,6.3,22,11.6,10,5.3,0,0
"182903001",22,2.6,72,8.4,80,9.4,810,94.7
"182903002",0,0,0,0,6,13.6,4,9.1
"182903041",22,4.8,36,7.9,37,8.1,157,34.5
"182903103",72,14.8,11,2.3,47,9.7,0,0
"182903104",121,17.4,5,0.7,52,7.5,0,0
"182903105",67,9,40,5.4,69,9.3,0,0
"182904001",3,1.2,31,12.1,21,8.2,160,62.5
"182904101",13,6.5,18,9,12,6,0,0
"182905001",21,11.9,11,6.3,17,9.7,50,28.4
"182906101",4,3.6,4,3.6,7,6.3,0,0
"183801001",0,0,0,0,3,11.1,22,81.5
"183801002",0,0,21,25.6,0,0,67,81.7
"183801003",0,0,2,5.3,0,0,37,97.4
"183901001",7,2,6,1.7,31,8.8,228,65
"183901101",10,3.2,2,0.6,37,11.9,0,0
"183902001",32,4,39,4.9,101,12.8,758,95.7
"183902042",28,6.8,24,5.8,48,11.6,90,21.8
"183902101",72,12.1,55,9.3,68,11.5,0,0
"183902103",52,12.9,28,6.9,40,9.9,0,0
"183902104",60,12.5,3,0.6,54,11.3,0,0
"183904001",15,3.2,23,4.9,51,10.8,138,29.3
"184801001",0,0,0,0,10,9.2,108,99.1
"184901001",2,1.2,18,11,19,11.7,155,95.1
"184901041",9,9.6,10,10.6,11,11.7,0,0
"184901101",27,10.3,6,2.3,29,11.1,0,0
"184902001",12,1.2,51,5.2,87,8.9,884,90.1
"184902041",18,3.3,36,6.7,59,10.9,137,25.3
"184902106",44,8.1,13,2.4,37,6.8,0,0
"184902107",50,13.2,7,1.8,25,6.6,0,0
"184902108",32,6,30,5.6,42,7.9,0,0
"184902109",34,5.7,18,3,43,7.2,0,0
"184903001",110,4.8,208,9,196,8.5,2110,91.4
"184903041",62,6.6,91,9.6,104,11,262,27.8
"184903042",65,7,124,13.4,93,10.1,252,27.3
"184903102",5,1.1,34,7.5,54,11.8,0,0
"184903103",120,22.1,35,6.5,45,8.3,0,0
"184903105",11,1.7,35,5.3,58,8.7,0,0
"184903106",14,2.4,66,11.2,49,8.3,0,0
"184903108",8,1.4,40,6.8,61,10.3,0,0
"184903109",107,20.6,23,4.4,45,8.7,0,0
"184903110",113,20.8,24,4.4,36,6.6,0,0
"184904001",2,0.7,15,5,27,9,276,92
"184904041",5,2.5,13,6.4,21,10.3,31,15.3
"184904101",16,3.3,20,4.1,47,9.6,0,0
"184907001",16,1.3,108,8.5,88,6.9,892,70.1
"184907009",4,0.9,32,6.9,22,4.7,276,59.5
"184907041",18,2,84,9.5,61,6.9,148,16.8
"184907101",11,1.9,38,6.5,48,8.2,0,0
"184907102",39,8.3,15,3.2,54,11.5,0,0
"184907103",7,1.2,34,5.6,25,4.1,0,0
"184907104",35,5.4,27,4.2,55,8.5,0,0
"184907105",16,4.8,10,3,33,9.9,0,0
"184907110",6,1.4,38,8.9,37,8.6,0,0
"184908001",1,0.3,19,5.7,34,10.2,297,88.9
"184908041",6,2.9,17,8.2,13,6.3,46,22.1
"184908101",30,4.8,45,7.2,46,7.4,0,0
"184909001",4,1,34,8.4,15,3.7,382,94.8
"184909041",5,1.1,42,9.7,27,6.2,102,23.4
"184909101",14,2.6,15,2.8,51,9.6,0,0
"184911101",9,4.6,26,13.3,19,9.7,17,8.7
"185901001",23,17.2,5,3.7,6,4.5,113,84.3
"185901041",17,16,8,7.5,9,8.5,0,0
"185901101",83,33.2,3,1.2,19,7.6,0,0
"185902001",9,6.1,14,9.5,15,10.2,136,92.5
"185902041",17,13.6,9,7.2,15,12,15,12
"185902101",56,21,10,3.7,26,9.7,0,0
"185903001",28,9.4,28,9.4,35,11.7,262,87.9
"185903041",28,12.6,10,4.5,23,10.3,0,0
"185903101",119,36.4,10,3.1,25,7.6,0,0
"185903102",94,35.9,4,1.5,16,6.1,0,0
"185904001",29,14.4,8,4,20,10,41,20.4
"186901001",21,8.6,10,4.1,10,4.1,102,41.8
"186902001",42,6.3,29,4.3,40,6,632,94
"186902041",34,6,16,2.8,37,6.5,154,27.2
"186902101",45,10.4,13,3,24,5.5,0,0
"186902102",50,10.2,6,1.2,33,6.7,0,0
"186902104",37,12,2,0.6,17,5.5,0,0
"186903001",3,2.6,10,8.5,7,6,116,99.1
"186903002",7,8.6,0,0,17,21,23,28.4
"186903041",9,12.7,3,4.2,4,5.6,0,0
"186903101",32,13.6,5,2.1,26,11.1,0,0
"187901001",0,0,56,11,52,10.3,230,45.4
"187903001",6,9.8,0,0,7,11.5,59,96.7
"187903041",8,16.3,0,0,5,10.2,39,79.6
"187903101",29,22.1,2,1.5,7,5.3,0,0
"187904001",24,8.8,20,7.3,32,11.7,251,91.9
"187904041",25,13.2,14,7.4,16,8.4,24,12.6
"187904103",65,15.2,16,3.7,34,8,0,0
"187906001",4,5.5,7,9.6,8,11,72,98.6
"187906101",3,2.8,4,3.8,9,8.5,0,0
"187907002",36,3.4,54,5.1,104,9.9,1000,95
"187907004",2,4.4,0,0,9,20,9,20
"187907041",78,8.3,52,5.5,112,11.9,169,17.9
"187907101",52,8.1,34,5.3,79,12.2,0,0
"187907102",64,14.4,6,1.3,35,7.9,0,0
"187907103",77,16.8,9,2,33,7.2,0,0
"187907104",6,1.3,5,1.1,31,6.6,0,0
"187910001",0,0,17,3.9,61,13.9,338,77.2
"187910101",9,1.3,25,3.7,66,9.8,0,0
"188901001",19,0.9,204,9.6,153,7.2,1328,62.8
"188901002",84,4.3,97,5,198,10.1,1716,87.7
"188901003",0,0,0,0,0,0,10,100
"188901004",383,19.1,78,3.9,184,9.2,1710,85.2
"188901005",109,4.8,167,7.4,167,7.4,1797,79.2
"188901041",29,3.5,66,8,82,9.9,267,32.3
"188901042",90,11.3,48,6,125,15.7,501,63.1
"188901043",17,2,89,10.4,82,9.6,341,39.9
"188901044",28,4.1,37,5.5,91,13.4,154,22.7
"188901045",85,11.1,62,8.1,105,13.7,260,34
"188901046",91,19.3,24,5.1,78,16.6,139,29.5
"188901047",230,33.5,45,6.6,68,9.9,250,36.4
"188901048",13,1.6,109,13.3,71,8.7,257,31.3
"188901049",13,3.1,68,16.2,36,8.6,130,31
"188901050",69,31.9,10,4.6,29,13.4,0,0
"188901052",86,22.8,24,6.3,41,10.8,0,0
"188901053",106,30.6,11,3.2,35,10.1,0,0
"188901101",16,3.1,16,3.1,61,11.9,0,0
"188901102",21,5.2,24,6,47,11.7,0,0
"188901103",10,1.9,22,4.1,64,11.9,0,0
"188901104",25,5.1,23,4.7,45,9.1,0,0
"188901105",618,77.9,24,3,34,4.3,0,0
"188901106",242,45,28,5.2,55,10.2,0,0
"188901107",256,43.4,22,3.7,83,14.1,0,0
"188901108",201,44.7,22,4.9,51,11.3,0,0
"188901109",55,16.8,5,1.5,56,17.1,0,0
"188901110",5,1.4,0,0,30,8.4,0,0
"188901111",299,52.3,32,5.6,43,7.5,0,0
"188901112",44,13.3,17,5.2,66,20,0,0
"188901113",8,2.4,6,1.8,46,14,0,0
"188901114",38,9.8,12,3.1,50,12.9,0,0
"188901115",114,32.9,8,2.3,62,17.9,0,0
"188901119",31,7.4,12,2.9,57,13.6,0,0
"188901120",16,3.6,29,6.6,35,7.9,0,0
"188901121",31,8.6,33,9.1,55,15.2,0,0
"188901122",37,11.2,5,1.5,31,9.4,0,0
"188901123",20,4.3,32,6.9,60,13,0,0
"188901124",291,53.6,20,3.7,42,7.7,0,0
"188901125",196,37.8,8,1.5,68,13.1,0,0
"188901126",63,10.1,16,2.6,90,14.5,0,0
"188901127",8,2,35,8.7,43,10.7,0,0
"188901128",13,2.9,8,1.8,51,11.4,0,0
"188901130",79,26.9,12,4.1,26,8.8,0,0
"188901131",12,2.9,23,5.5,52,12.5,0,0
"188901132",214,40.5,12,2.3,70,13.2,0,0
"188901133",256,43.6,16,2.7,61,10.4,0,0
"188901134",248,47.6,10,1.9,40,7.7,0,0
"188901135",18,5,19,5.2,40,11,0,0
"188901138",3,3.4,2,2.2,15,16.9,7,7.9
"188901139",16,4,49,12.2,35,8.7,0,0
"188901140",10,1.8,57,10.3,52,9.4,0,0
"188901141",6,1.2,32,6.5,65,13.2,0,0
"188901142",23,5.6,36,8.7,37,8.9,0,0
"188901143",93,14.1,22,3.3,59,9,0,0
"188901170",8,2.4,21,6.4,32,9.8,0,0
"188902001",4,1,22,5.6,50,12.8,381,97.4
"188902101",11,2.3,0,0,52,10.9,0,0
"188902102",7,3.4,17,8.3,21,10.2,38,18.4
"188902103",8,4,11,5.5,20,10,0,0
"188903001",5,2.2,12,5.4,22,9.9,211,94.6
"188903041",21,9.6,11,5,31,14.2,107,49.1
"188903101",38,8.4,2,0.4,57,12.6,0,0
"188904001",3,0.6,55,11.9,39,8.4,428,92.4
"188904041",3,0.6,46,9.9,65,13.9,201,43
"188904101",3,0.6,16,3.1,62,11.9,0,0
"189901001",55,16.4,8,2.4,24,7.1,65,19.3
"189902001",165,36.3,30,6.6,41,9,354,78
"189902041",128,47.2,33,12.2,20,7.4,0,0
"189902101",370,71.6,42,8.1,23,4.4,0,0
"190903001",9,1.9,50,10.5,55,11.5,428,89.7
"190903041",17,4.5,46,12.1,43,11.3,0,0
"190903051",37,9.8,19,5,54,14.3,0,0
"190903101",44,9.5,15,3.2,45,9.7,0,0
"191901001",7,0.6,59,5.2,120,10.6,911,80.8
"191901002",17,1,71,4.2,144,8.5,1033,60.8
"191901003",2,3.8,0,0,13,25,35,67.3
"191901004",0,0,0,0,0,0,3,5
"191901041",3,0.5,26,4.1,75,11.7,189,29.5
"191901043",10,1.1,41,4.6,76,8.5,265,29.7
"191901101",9,2.4,6,1.6,40,10.7,0,0
"191901104",9,3.2,4,1.4,56,20,0,0
"191901105",14,2.9,5,1,83,17.4,0,0
"191901106",9,1.9,8,1.7,48,10.1,0,0
"191901107",6,1.3,5,1.1,35,7.5,0,0
"191901108",10,1.3,9,1.2,100,13.2,0,0
"191901110",16,1.7,45,4.7,125,13.1,0,0
"191901111",9,1.4,29,4.6,101,15.9,0,0
"191901112",23,4.3,8,1.5,45,8.5,0,0
"191901113",17,3.1,17,3.1,53,9.7,0,0
"192901001",14,6.2,1,0.4,13,5.8,186,82.3
"192901041",21,11,7,3.7,12,6.3,0,0
"192901101",77,17.6,23,5.3,27,6.2,0,0
"193801001",3,2.3,1,0.8,38,29.5,53,41.1
"193801101",1,1,0,0,61,58.7,27,26
"193902001",17,5.5,20,6.5,41,13.3,68,22
"194902001",1,1,8,7.7,13,12.5,104,100
"194902041",4,4.8,4,4.8,13,15.7,0,0
"194902101",7,4.1,12,7,14,8.2,0,0
"194903001",4,1.9,28,13.5,19,9.1,196,94.2
"194903102",2,1.3,22,14.1,20,12.8,0,0
"194903103",27,8.2,30,9.1,27,8.2,0,0
"194904002",15,6,30,12,27,10.8,136,54.4
"194904103",37,12.7,23,7.9,24,8.2,0,0
"194905001",0,0,15,10,22,14.7,143,95.3
"194905041",0,0,9,9.2,9,9.2,36,36.7
"194905101",2,0.7,11,4,22,8,0,0
"195901001",34,5.1,48,7.1,61,9.1,624,92.7
"195901042",41,7.6,37,6.9,65,12.1,348,64.8
"195901101",59,21.2,0,0,23,8.3,0,0
"195901106",104,15.2,24,3.5,64,9.4,0,0
"195901109",40,8.7,24,5.2,50,10.9,0,0
"195902001",13,7.4,1,0.6,17,9.7,67,38.1
"196901001",2,3.6,11,20,11,20,45,81.8
"196901102",1,1.3,3,3.8,15,19,0,0
"196902001",0,0,35,18.2,26,13.5,157,81.8
"196902102",0,0,21,8.2,30,11.7,0,0
"196903001",5,2.5,6,3,18,8.9,120,59.4
"196903042",2,1.8,4,3.6,13,11.7,58,52.3
"196903103",23,6,7,1.8,32,8.3,0,0
"197902001",1,0.5,24,11,10,4.6,57,26
"198901001",1,0.7,22,15.7,16,11.4,137,97.9
"198901041",4,3.6,10,9.1,11,10,36,32.7
"198901101",14,5.4,6,2.3,27,10.5,0,0
"198902101",1,0.6,9,5.5,24,14.6,67,40.9
"198903001",8,2.3,46,13.2,34,9.7,336,96.3
"198903041",7,1.9,35,9.6,49,13.4,69,18.9
"198903101",22,4.1,6,1.1,50,9.3,0,0
"198905002",17,7.7,12,5.5,33,15,211,95.9
"198905042",16,13.6,4,3.4,23,19.5,0,0
"198905104",111,21.2,9,1.7,74,14.1,0,0
"198906001",12,5.1,38,16.1,18,7.6,97,41.1
"198906101",65,17.1,45,11.8,33,8.7,0,0
"199901001",38,1.5,261,10.1,216,8.3,1600,61.6
"199901002",4,6.8,1,1.7,1,1.7,17,28.8
"199901004",97,4,204,8.5,184,7.7,1579,65.8
"199901042",11,1.3,85,10.1,63,7.5,283,33.5
"199901043",79,8.4,113,12,68,7.2,434,46.1
"199901044",29,3.3,74,8.3,103,11.5,404,45.3
"199901101",21,3.6,17,2.9,54,9.3,0,0
"199901102",146,25.2,26,4.5,49,8.5,0,0
"199901103",147,26.4,16,2.9,49,8.8,0,0
"199901105",44,6.3,26,3.7,91,13,0,0
"199901106",3,0.6,23,4.3,37,6.9,0,0
"199901107",4,0.8,28,5.6,66,13.1,0,0
"199901108",49,8.8,27,4.8,72,12.9,0,0
"199901109",267,41.3,37,5.7,81,12.5,0,0
"199901110",6,1.1,27,5.1,54,10.3,0,0
"199901111",151,23,33,5,59,9,0,0
"199901112",14,1.7,41,5,104,12.7,0,0
"199901113",36,5.1,23,3.2,68,9.6,0,0
"199901114",13,2,42,6.5,97,15.1,0,0
"199901115",17,3.9,11,2.5,32,7.3,0,0
"199902002",92,5.6,148,8.9,128,7.7,1438,86.9
"199902041",50,5.8,117,13.5,90,10.4,263,30.4
"199902042",51,11,45,9.7,61,13.1,0,0
"199902043",45,9.7,56,12.1,53,11.4,0,0
"199902102",117,21.2,26,4.7,50,9,0,0
"199902104",49,8.9,36,6.6,58,10.6,0,0
"199902105",88,15.9,36,6.5,73,13.2,0,0
"199902106",88,13.9,64,10.1,72,11.4,0,0
"200901001",1,0.4,30,11.6,24,9.3,246,95
"200901003",0,0,0,0,0,0,0,0
"200901005",0,0,0,0,1,50,0,0
"200901041",0,0,21,10.2,17,8.3,0,0
"200901101",9,2.1,11,2.5,40,9.2,0,0
"200902001",6,3.1,12,6.3,11,5.7,132,68.8
"200902101",22,8.7,11,4.3,17,6.7,0,0
"200904001",4,2.4,20,12.2,10,6.1,164,100
"200904041",9,6.9,24,18.3,18,13.7,15,11.5
"200904101",6,2.4,25,10.1,24,9.7,0,0
"200906101",4,4,4,4,7,6.9,13,12.9
"200906103",0,0,0,0,1,100,0,0
"201902001",49,5.2,66,6.9,80,8.4,888,93.4
"201902041",52,6.9,47,6.2,63,8.3,0,0
"201902107",94,23.7,0,0,29,7.3,0,0
"201902108",80,14.6,34,6.2,54,9.9,0,0
"201902109",162,20.7,28,3.6,64,8.2,0,0
"201903001",17,9.3,10,5.5,18,9.9,59,32.4
"201904001",2,3.4,4,6.8,9,15.3,52,88.1
"201904041",10,18.9,0,0,3,5.7,7,13.2
"201904101",47,32,0,0,14,9.5,0,0
"201907001",7,3.3,26,12.1,24,11.2,116,54.2
"201907101",11,5.6,12,6.1,26,13.1,0,0
"201908001",0,0,40,16.1,21,8.4,125,50.2
"201908101",4,1.5,16,5.8,31,11.3,0,0
"201910002",17,3.5,54,11.2,33,6.8,476,98.8
"201910041",26,6.8,40,10.5,31,8.1,217,57
"201910102",55,15.7,40,11.4,26,7.4,0,0
"201910104",80,20.1,6,1.5,35,8.8,0,0
"201913001",120,18.8,34,5.3,52,8.2,152,23.9
"201914001",13,3.9,13,3.9,33,9.9,316,94.9
"201914004",0,0,0,0,0,0,0,0
"201914041",15,6.4,10,4.3,22,9.4,16,6.8
"201914104",41,15.1,26,9.6,34,12.5,0,0
"201914105",53,22.2,10,4.2,19,7.9,0,0
"202903001",0,0,27,10.4,30,11.6,253,97.7
"202903041",6,2.3,23,8.7,36,13.6,17,6.4
"202903101",8,2.1,9,2.4,27,7.2,0,0
"202905002",1,0.3,49,14.3,38,11.1,195,57
"202905102",2,0.6,8,2.5,28,8.7,0,0
"203901002",20,5.6,19,5.3,53,14.8,283,78.8
"203901102",51,12.7,7,1.7,41,10.2,0,0
"203902001",4,1.9,23,10.7,25,11.7,113,52.8
"203902101",13,6.7,11,5.6,19,9.7,0,0
"204901001",2,0.4,26,5.7,41,9,428,94.1
"204901041",2,0.6,24,7,37,10.7,71,20.6
"204901102",7,1.9,9,2.4,40,10.8,0,0
"204901103",6,1.7,27,7.5,36,10.1,0,0
"204904001",46,7.8,21,3.6,47,8,584,99.2
"204904041",56,13.9,13,3.2,20,5,59,14.6
"204904101",112,20.8,20,3.7,47,8.7,0,0
"204904102",97,20,25,5.2,40,8.2,0,0
"205901001",25,5.7,24,5.5,41,9.3,366,83.2
"205901041",23,6.6,9,2.6,29,8.3,0,0
"205901101",36,12.8,16,5.7,18,6.4,0,0
"205901102",20,9.6,8,3.8,20,9.6,0,0
"205901104",19,9.7,12,6.2,25,12.8,0,0
"205902001",29,2,89,6.3,94,6.6,845,59.5
"205902041",38,3.5,91,8.4,99,9.1,25,2.3
"205902101",24,5,10,2.1,73,15.2,0,0
"205902102",41,6,29,4.3,52,7.6,0,0
"205902103",19,3.5,41,7.6,42,7.8,0,0
"205902104",45,9.1,18,3.7,37,7.5,0,0
"205903001",12,1.9,20,3.1,55,8.5,619,95.5
"205903042",18,5.2,10,2.9,31,9,0,0
"205903102",41,10,2,0.5,32,7.8,0,0
"205903103",21,6.5,7,2.2,29,9,0,0
"205903104",54,10.6,18,3.5,44,8.7,0,0
"205904001",3,0.7,7,1.7,39,9.5,318,77.6
"205904041",6,1.5,26,6.7,42,10.8,0,0
"205904101",14,3,10,2.2,30,6.5,0,0
"205904102",6,1.6,14,3.8,40,10.9,0,0
"205905001",5,1.7,25,8.7,15,5.2,236,81.9
"205905041",7,3.1,19,8.5,18,8,0,0
"205905101",9,4.5,20,10,10,5,0,0
"205905103",11,4,4,1.5,12,4.4,0,0
"205906001",4,0.6,41,6.6,77,12.3,519,83.2
"205906002",0,0,0,0,0,0,0,0
"205906041",8,1.5,58,11.2,68,13.1,0,0
"205906103",8,1.4,8,1.4,47,8.5,0,0
"205906105",8,1.6,23,4.6,45,9.1,0,0
"205907001",3,0.9,21,6.6,50,15.7,309,97.2
"205907041",8,3.4,12,5.1,21,8.9,0,0
"205907101",12,2.2,17,3.1,51,9.2,0,0
"206901001",12,6.6,19,10.4,22,12,145,79.2
"206901041",18,8.3,30,13.9,28,13,18,8.3
"206901101",94,28.1,9,2.7,45,13.4,0,0
"206902001",3,2.3,4,3.1,25,19.2,56,43.1
"206903001",1,0.9,3,2.6,15,13.2,42,36.8
"207901001",7,4.6,10,6.6,13,8.6,151,100
"207901041",10,6.1,6,3.7,8,4.9,0,0
"207901101",31,12.9,7,2.9,12,5,0,0
"208901001",15,6,19,7.6,17,6.8,60,23.9
"208902001",42,5.8,42,5.8,68,9.4,663,91.3
"208902041",46,7.4,41,6.6,60,9.6,284,45.7
"208902109",124,12.9,34,3.5,108,11.2,0,0
"208902110",45,11.7,29,7.6,39,10.2,0,0
"208903001",8,3.1,9,3.5,18,7,106,41.4
"209901001",2,0.9,8,3.6,15,6.7,178,79.5
"209901101",8,2.8,7,2.5,27,9.5,0,0
"209902001",0,0,2,1.6,18,14.1,70,54.7
"210901001",102,15,52,7.7,77,11.4,631,93.1
"210901002",11,18,2,3.3,10,16.4,12,19.7
"210901041",127,23.5,31,5.7,65,12,84,15.6
"210901101",246,43.5,7,1.2,51,9,0,0
"210901102",120,30.9,18,4.6,63,16.2,0,0
"210901104",176,41.1,0,0,25,5.8,0,0
"210902001",8,4,16,8,26,12.9,186,92.5
"210902041",7,4.1,7,4.1,25,14.6,25,14.6
"210902102",42,12.2,7,2,39,11.4,0,0
"210903002",39,5,24,3.1,86,11,243,31.2
"210904002",111,19.2,27,4.7,86,14.9,208,35.9
"210905001",28,4.5,16,2.6,71,11.3,183,29.2
"210906101",4,4.2,0,0,20,21.1,12,12.6
"211901101",49,37.4,1,0.8,14,10.7,0,0
"211902001",10,6.6,7,4.6,15,9.9,144,94.7
"211902041",32,17.5,5,2.7,15,8.2,0,0
"211902102",55,21.6,1,0.4,14,5.5,0,0
"212801001",54,9.6,0,0,42,7.5,461,82.3
"212801041",29,5.8,0,0,53,10.5,0,0
"212801101",43,7.4,0,0,30,5.1,0,0
"212801102",0,0,0,0,3,2.4,0,0
"212804001",11,3.9,31,11,23,8.2,123,43.8
"212804102",1,0.5,28,12.8,14,6.4,105,48.2
"212804103",0,0,24,11.9,7,3.5,100,49.8
"212901001",3,1.1,32,12.1,20,7.5,249,94
"212901041",6,3.1,23,12,21,11,0,0
"212901101",18,4.1,10,2.3,38,8.6,0,0
"212902001",12,1.6,68,8.8,78,10.1,754,97.5
"212902041",6,1.5,25,6.4,45,11.5,0,0
"212902101",13,3.4,12,3.1,45,11.7,0,0
"212902102",15,4,29,7.7,46,12.2,0,0
"212902103",7,2.8,0,0,21,8.5,0,0
"212902104",16,4.2,2,0.5,37,9.7,0,0
"212903001",26,2.3,134,11.6,92,8,1092,94.5
"212903041",21,3.4,85,13.8,63,10.2,106,17.2
"212903101",25,5.4,18,3.9,56,12.1,0,0
"212903102",26,5.7,17,3.8,46,10.2,0,0
"212903103",38,4,108,11.3,121,12.7,0,0
"212903104",16,3.7,0,0,29,6.7,0,0
"212904002",7,2.2,17,5.2,22,6.8,298,92
"212904041",10,4,12,4.9,15,6.1,0,0
"212904102",32,6.3,24,4.7,34,6.7,0,0
"212905001",87,3.9,424,19.1,175,7.9,1978,89.2
"212905003",438,20.3,159,7.4,146,6.8,2029,94.2
"212905006",17,6.1,70,25.1,1,0.4,138,49.5
"212905010",23,13.8,5,3,11,6.6,100,59.9
"212905041",237,26.7,54,6.1,55,6.2,244,27.5
"212905042",256,54.6,27,5.8,25,5.3,165,35.2
"212905043",93,27.3,31,9.1,19,5.6,85,24.9
"212905044",21,3.9,99,18.5,52,9.7,182,34.1
"212905045",125,14.7,183,21.6,49,5.8,299,35.2
"212905049",65,7.4,151,17.1,52,5.9,241,27.3
"212905101",251,58.4,23,5.3,20,4.7,0,0
"212905102",134,29.5,24,5.3,52,11.5,0,0
"212905103",347,63.7,28,5.1,32,5.9,0,0
"212905104",244,64,8,2.1,42,11,0,0
"212905106",41,11.7,14,4,40,11.4,0,0
"212905107",217,31.4,30,4.3,48,6.9,0,0
"212905108",347,61.7,19,3.4,30,5.3,0,0
"212905109",10,1.7,60,10.3,53,9.1,0,0
"212905110",39,6,58,8.9,41,6.3,0,0
"212905111",321,48.3,19,2.9,42,6.3,0,0
"212905112",42,13.3,9,2.8,42,13.3,0,0
"212905114",259,40.2,26,4,61,9.5,0,0
"212905115",129,44,6,2,18,6.1,0,0
"212905116",172,37.5,12,2.6,24,5.2,0,0
"212905117",36,5.8,60,9.6,67,10.7,0,0
"212905119",24,3.5,51,7.5,57,8.4,0,0
"212905125",36,4.6,84,10.8,51,6.6,0,0
"212905130",0,0,0,0,9,9.2,0,0
"212906001",15,1.1,125,9.1,86,6.2,1164,84.5
"212906041",20,2.6,85,11.1,75,9.8,207,27
"212906042",15,3.9,37,9.5,27,6.9,0,0
"212906111",37,5.8,36,5.6,76,11.9,0,0
"212906112",12,4.3,25,8.9,24,8.5,0,0
"212906113",41,6.1,36,5.4,72,10.8,0,0
"212906114",26,4.3,43,7.1,77,12.8,0,0
"212909001",76,7.2,64,6.1,94,8.9,1029,97.6
"212909042",134,16.8,62,7.8,91,11.4,247,30.9
"212909101",132,25.9,36,7.1,58,11.4,0,0
"212909102",260,57.4,25,5.5,29,6.4,0,0
"212909103",152,20.6,18,2.4,79,10.7,0,0
"212910001",8,2.6,18,5.8,33,10.7,300,97.1
"212910041",19,8.7,11,5,28,12.8,23,10.6
"212910101",63,16.3,11,2.8,45,11.7,0,0
"212910103",24,15,4,2.5,17,10.6,0,0
"213801001",0,0,0,0,25,10.6,96,40.7
"213901001",16,3,44,8.3,27,5.1,498,94.5
"213901041",35,8.4,41,9.8,34,8.2,87,20.9
"213901101",67,15.3,13,3,25,5.7,0,0
"213901102",52,12.4,29,6.9,32,7.6,0,0
"214901001",589,33.7,289,16.5,208,11.9,1531,87.5
"214901003",394,42.4,150,16.1,117,12.6,794,85.5
"214901005",134,28.1,141,29.6,9,1.9,181,37.9
"214901041",566,83,137,20.1,86,12.6,91,13.3
"214901042",606,80.5,172,22.8,87,11.6,178,23.6
"214901044",511,57.2,238,26.6,81,9.1,76,8.5
"214901102",502,92.3,80,14.7,36,6.6,0,0
"214901103",344,93,40,10.8,38,10.3,0,0
"214901104",487,91.2,75,14,54,10.1,0,0
"214901105",465,95.9,85,17.5,42,8.7,0,0
"214901107",407,87.7,105,22.6,42,9.1,0,0
"214901108",686,91.1,136,18.1,68,9,0,0
"214901110",532,93.3,49,8.6,37,6.5,0,0
"214901111",623,85.7,177,24.3,60,8.3,0,0
"214901112",470,93.8,80,16,34,6.8,0,0
"214902001",9,12,5,6.7,4,5.3,75,100
"214902101",33,20.2,14,8.6,22,13.5,0,0
"214903001",672,37.8,215,12.1,103,5.8,1636,92
"214903003",12,52.2,1,4.3,3,13,16,69.6
"214903041",529,68.6,106,13.7,60,7.8,138,17.9
"214903042",387,62.2,65,10.5,45,7.2,100,16.1
"214903101",396,92.3,62,14.5,40,9.3,0,0
"214903103",533,90.6,58,9.9,31,5.3,0,0
"214903105",370,78.9,38,8.1,30,6.4,0,0
"214903106",394,94,17,4.1,22,5.3,0,0
"214903108",535,93,34,5.9,43,7.5,0,0
"214903109",613,90.1,45,6.6,34,5,0,0
"215901001",19,4.5,30,7.2,40,9.5,400,95.5
"215901041",18,7.6,22,9.2,21,8.8,21,8.8
"215901101",31,11.1,2,0.7,30,10.8,0,0
"215901102",17,8.3,7,3.4,15,7.3,0,0
"215901103",30,8.4,15,4.2,36,10.1,0,0
"216901001",18,6,9,3,29,9.7,118,39.5
"216901002",0,0,0,0,1,100,1,100
"216901180",0,0,0,0,5,100,0,0
"217901001",6,4.9,3,2.4,12,9.8,83,67.5
"217901101",3,2.9,7,6.7,6,5.8,0,0
"218901001",7,2.8,8,3.2,21,8.4,235,94.4
"218901041",20,11,2,1.1,17,9.4,16,8.8
"218901103",69,17.9,0,0,40,10.4,0,0
"219901001",1,0.8,0,0,10,8.5,72,61
"219901101",13,9,3,2.1,10,6.9,0,0
"219903001",7,2.2,19,6,42,13.2,302,95.3
"219903041",14,5.8,20,8.3,24,10,21,8.7
